Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_9	Bin_10	adj.P.Val
HLA-A	0.09011594490673445	0.08400197071127784	0.07780009247779256	0.1168930116547539	0.07809976495121317	0.10267564998486148	0.08229145749301	0.13336428172653314	0.12591728063197433	0.1088405454618492	0.5181407762614456
HLA-B	0.12689059846500833	0.10650623649244632	0.06946314335921212	0.12749454280725514	0.07148234303226125	0.13967880440055594	0.037017112408568156	0.10872634652257261	0.12189179322376079	0.0908490792883594	0.3417647098402494
HLA-C	0.10396744044727041	0.09081161588954838	0.08582404209711542	0.1034717623633118	0.12107033081664868	0.07920306357847862	0.08819539608077347	0.15459016612825371	0.10601925522444437	0.06684692737415511	0.5088629855561939
HLA-DMA	0.08844391858293067	0.08180994786319247	0.0615647354009205	0.07556904902268065	0.25607130764694513	0.10044021804566965	0.0535677753676506	0.12444532939260358	0.13915507901883203	0.018932639658574765	0.948605570724593
HLA-DRA	0.09881838877897431	0.0817594202655009	0.08830894178108992	0.08544804049440223	0.05702854763250806	0.0980108380706836	0.06559313488197147	0.18372254228549686	0.10002535106932953	0.14128479474004313	0.47869766158494803
HLA-DRB1	0.10661910402161069	0.08637973155785006	0.07862679148594008	0.08652800306018431	0.08858388460729713	0.16678146355335854	0.0891561124635746	0.110010609856979	0.05263518092741913	0.13467911846578637	0.8837646079003779
HLA-DRB3	0.0876389887540708	0.10242491915471899	0.11090924892358248	0.13623274607816516	0.061107788514442166	0.05449497880928709	0.05590918888220855	0.12414197263280943	0.13956919059552342	0.12757097765519193	0.6833107000618603
HLA-F	0.0663137568112607	0.06755699039315219	0.08469510960626613	0.09244256389424133	0.09625326251605214	0.1430129538742145	0.0820129732670931	0.11084115316429671	0.1292808107362082	0.12759042573721494	0.46893405722726633
HLTF	0.08363901423489459	0.13439145358767485	0.08892989732635383	0.08439370652100954	0.13133780458289449	0.09865538354877171	0.08886395470569369	0.11831250657581673	0.09933407871617463	0.0721422002007159	0.9927032113267081
HM13	0.07741002157275291	0.07991342016571988	0.07962861946005219	0.09286882098240272	0.1319763124992397	0.08863825735228381	0.08823641192521808	0.11707001065811028	0.11383902520195223	0.13041910018226824	0.06592459964925576
HMBS	0.10960708960630343	0.11143364286308771	0.1018188799859057	0.09468103615170674	0.12318460894686745	0.06418353623364377	0.11072430452558156	0.10377966664175439	0.07241637790274334	0.10817085714240587	0.05673757633242055
HMCES	0.07315204388362172	0.07922525145330692	0.0924910313358385	0.09146414677417447	0.06228077966838688	0.10589939127162061	0.10118910789171849	0.07220135045534049	0.0733662219417437	0.24873067532424825	0.3650788649263026
HMG20A	0.11013323891658172	0.12249114236038804	0.1116079142611652	0.11135047497943594	0.11145585994835089	0.09739136735386099	0.09917961133619307	0.11046420360518036	0.08828135505511404	0.03764483218372971	0.1304837554626585
HMGB1	0.10661010895620969	0.10995125955237782	0.1333535648141244	0.10484009497179118	0.07858500701164592	0.09441952092129152	0.07935963475233139	0.13224809051365896	0.10850430475849515	0.05212841374807396	0.9447899114845686
HMGB2	0.11644331095803734	0.10025045827100418	0.10989187492786442	0.09302116202100737	0.0968812425507803	0.11060604106506082	0.1443388502769282	0.06927048369735413	0.09642142242487602	0.06287515380708729	0.16641251043234517
HMGB3	0.10366896947384951	0.1250308471625408	0.10743422922078477	0.09584365504857967	0.08653400520507942	0.08256573299613384	0.09769006467910658	0.11425721967384393	0.12871901903675131	0.05825625750333012	0.3954438898838383
HMGCL	0.09269616508721636	0.08755541831774029	0.10188376371680447	0.09596279249805646	0.10634870383621715	0.11355660073910032	0.0926667463627111	0.1057798165907704	0.11110275903087018	0.09244723382051329	0.7395164541147501
HMGCR	0.07540906749520877	0.076173733100291	0.0770633113203689	0.0971881949656143	0.08586828050724671	0.08719131379057456	0.08081484530915409	0.15967571220486682	0.16966314083592304	0.09095240047075186	0.019868805997945146
HMGCS1	0.07604587332000495	0.07112883959356435	0.09198071036223869	0.10194651337484836	0.1375676453185618	0.08077375748895631	0.09790872183114062	0.12176692378875813	0.11142830373547269	0.10945271118645417	0.050089039231438225
HMGCS2	0.1045635768216058	0.10772910574795252	0.11193266039287034	0.09760326252793874	0.09994744126898489	0.0899854684712762	0.11967436856982232	0.08189779494606424	0.10789421571958954	0.07877210553389538	0.2556683000961873
HMOX1	0.11351545390328376	0.09439580474393423	0.08666410834870783	0.0796722307115815	0.07859793368856116	0.08768106386115136	0.07429385365331327	0.10778829847305514	0.17355137538788915	0.10383987722852257	0.37766503109127886
HMOX2	0.08424667305300144	0.09127684832315398	0.10290396366012743	0.07623955285928335	0.10353246264085542	0.118585054389922	0.09740924871820399	0.11975483348015527	0.10021091319302348	0.1058404496822736	0.9891483742261248
HNF1A	0.10507551596816074	0.09871542120070467	0.12433728859650929	0.09966647430148386	0.11656999840700602	0.08150678189756455	0.10167056651963469	0.10831674738774225	0.11227184824324439	0.05186935747794955	0.3562695003336859
HNF4A	0.09735271908771341	0.12379776299456836	0.11025961282436457	0.11500247402101131	0.11735775554674703	0.07833032372360739	0.12361300890570076	0.10110500523068211	0.07564486292063881	0.0575364747449663	0.5805533658194593
HNMT	0.09881844279701818	0.08234675904610898	0.09942011162944125	0.10222916984955865	0.11189429745976154	0.12831761803307284	0.11042459889205743	0.07304869124323675	0.09788641034382975	0.09561390070591462	0.48120797703446505
HNRNPA0	0.12000565952609991	0.11501575200544156	0.108469740598482	0.1061675436618662	0.09073966742798865	0.0810438514173209	0.10124916237691019	0.09094894890355557	0.09291023837008315	0.09344943571225191	0.1653404936156769
HNRNPA1	0.1240661952937457	0.12527009495133223	0.11189264618226347	0.10690916293709354	0.09320367118777761	0.07446494817490451	0.10281759877825487	0.09826458121511257	0.09565835894096537	0.06745274233855007	0.22981716286897405
HNRNPA2B1	0.13336834526076208	0.14116762865105573	0.10798579315398578	0.1128606309156557	0.09508985449481587	0.08288259977819379	0.09863955095536502	0.08289816757675698	0.08209079462471962	0.06301663458868945	0.020631818414911737
HNRNPA3	0.11973210324484401	0.0979186689470357	0.09915350410035247	0.10984989179788267	0.12295827125564052	0.0913314478197833	0.09533083548494056	0.09221464496877955	0.10542599131515272	0.06608464106558855	0.4155263721224554
HNRNPAB	0.10853214109090974	0.09958794581132878	0.10754383965376671	0.10355693257035047	0.10968873437532259	0.08781950311813151	0.11129486875693456	0.08285947269548713	0.10911348893674214	0.08000307299102644	0.4363458735949621
HNRNPC	0.12042860611121665	0.1261449599748941	0.11523535178241678	0.09836678259475691	0.12818283763821575	0.06499182759352809	0.10142065692524548	0.07863615745148239	0.09283047154064163	0.07376234838760218	0.03340507499306381
HNRNPCL1;HNRNPCL3;HNRNPCL4	0.12256501607753546	0.11618973861764804	0.15043885808589186	0.10550987294147035	0.11466222974760674	0.06206972007901288	0.062423767833734926	0.11986613051838554	0.09523399559050695	0.051040670508207195	0.18447655809638164
HNRNPD	0.12767960763141725	0.13253642874237076	0.12740014109823972	0.10569277497544932	0.07834757312863182	0.09101112321540956	0.0879811041567038	0.10624647459549535	0.08977740596257622	0.05332736649370619	0.07901382874021942
HNRNPDL	0.1154722491658751	0.14740018532118232	0.10515497149046918	0.11221903678494889	0.09358655926068021	0.07462040799146408	0.09334167874485057	0.08415189591743522	0.09731025219443808	0.07674276312865627	0.16968039356390674
HNRNPF	0.1379429793278218	0.10892162334803202	0.10210151230797891	0.1143779897319001	0.09453927255341726	0.10764725827606629	0.0894480870915116	0.07099138821828678	0.10220138678178609	0.07182850236319914	0.0692755179905257
HNRNPH1	0.1197571423590181	0.12368310559861805	0.10968439553046912	0.1089632252410028	0.09808301799021497	0.11154703281065269	0.09231045693938486	0.09073474449908331	0.08702089784031108	0.05821598119124501	0.42536010501092053
HNRNPH2	0.1134046676732326	0.09168534090391985	0.11890831748421239	0.09500430920622138	0.1073159178140797	0.0887057275304229	0.08893387731924586	0.11170874845486987	0.06545012112163184	0.1188829724921636	0.839690488141199
HNRNPH3	0.11959909898967792	0.1380806572434421	0.10478123968817572	0.11762954687822103	0.08624943573900401	0.10148463369018969	0.10706876173523844	0.08178168191914151	0.06960879711183623	0.0737161470050733	0.5990254894496575
HNRNPK	0.1252686616663383	0.13548585728476653	0.10992534335074483	0.10834947739465775	0.07807171314879961	0.09286638753738276	0.08797367749844942	0.09595658012088763	0.08761921173699554	0.07848309026097768	0.022940584086847862
HNRNPL	0.12390368761640055	0.11443923690747583	0.09722483720659568	0.10695733653221971	0.1011173864068946	0.07155329624365556	0.11191742816710583	0.1042022013843696	0.10982452337569712	0.058860066159585396	0.034520005492832316
HNRNPM	0.11827720150228968	0.13358376341392994	0.11174467372891074	0.097580803971373	0.10687215874641655	0.08070901719948685	0.09053548989968016	0.09474745425442992	0.0868578796299726	0.0790915576535106	0.40785638140309594
HNRNPR	0.12545262830732462	0.11799820888215042	0.1056509865627588	0.1037834243745084	0.08811763616475493	0.09710321695681334	0.09468465928074757	0.10133317950355118	0.09689937357130361	0.0689766863960871	0.04253673615327922
HNRNPU	0.12094982471328176	0.11736604972879425	0.1125541265853061	0.11554871775769801	0.09457320538017701	0.08080454939022608	0.09810678677425727	0.09106319066662519	0.10259811682178417	0.06643543218185025	0.031042847947458284
HNRNPUL1	0.13150506442732868	0.10470107662720626	0.10060912525481656	0.11520170861715352	0.10525635707199052	0.0969369266265774	0.07664279167694656	0.09921851305281128	0.10070485749553339	0.06922357914963591	0.14240778810186835
HNRNPUL2	0.12379582084032793	0.1284382956082556	0.10507507078334083	0.09898754690160369	0.08757279159685707	0.0803963994086046	0.08810057331791021	0.10528679231491839	0.10449917551059335	0.07784753371758832	0.042731814632166826
HOGA1	0.10926201387859019	0.12544651156101103	0.1199158297632242	0.0912434611692576	0.08713183611979086	0.09722989943845432	0.10786132329505652	0.11619162085947699	0.07792437460522258	0.06779312930991575	0.007297628106085554
HOOK1	0.1016905350709093	0.09399487108587441	0.09829355914515288	0.10173896135587368	0.09481912799595336	0.10003045329125804	0.0810140832394592	0.12268009959664324	0.11201008482738067	0.09372822439149518	0.8428996190239928
HOOK3	0.09861386725594028	0.07460071360807505	0.08975220500653844	0.09428355560998088	0.11486197822685162	0.12600669276292806	0.07901184095429029	0.11595363256498907	0.11184154808862616	0.09507396592178012	0.6772719226183872
HP	0.059305748909553875	0.06211095763461432	0.06851019446871079	0.09354396598746884	0.12387618707398299	0.11380779179891003	0.09120344933609704	0.1125521363004253	0.09842658054692524	0.17666298794331162	6.9582936098267305e-15
HP1BP3	0.11726343895540493	0.12299128079335087	0.10809677485039676	0.11233438510355367	0.09678394593576499	0.0696772769348257	0.09188594962658782	0.09742629153366446	0.11528880332116816	0.06825185294528267	0.6436639996143044
HPCAL1	0.08490491000320273	0.09700534435966628	0.09157387530052823	0.07349227359011459	0.10558508510953285	0.08571543096210459	0.08073064451946987	0.11366419151504266	0.06764868231867853	0.19967956232165973	0.3845376070954294
HPD	0.11070834523707478	0.10239762602516886	0.08804116709248752	0.09695969732223529	0.10195140137834557	0.09249126012917727	0.11862243913176175	0.10470089697670223	0.10978982103649643	0.07433734567055036	0.002103831696279896
HPGD	0.120170040481176	0.10917250039376322	0.11606728127638356	0.10115565967436595	0.12094685097069019	0.10802752837088204	0.0804749516529943	0.07067863526509746	0.08273226375438328	0.09057428816026392	1.4209923991648265e-5
HPR	0.0909423405005722	0.09020916045222904	0.07608333202943966	0.0837619374678185	0.1326778417922739	0.12141477994217516	0.09789247628184977	0.09017663103035174	0.09098071680291776	0.1258607837003722	0.07136163683590108
HPRT1	0.09483371789176383	0.11374381333612368	0.10061098100967197	0.09616452280155924	0.105156982456842	0.10189878059260296	0.10838375570035876	0.09244693830487286	0.07718929808722466	0.10957120981898005	0.05376167517915724
HPX	0.05837415376609183	0.06185418960009393	0.06439676769134599	0.06971850954322732	0.07451214476345558	0.08287420118831425	0.06286950764012843	0.10507871302755989	0.08867016421584854	0.33165164856393425	0.0018585754415364193
HRG	0.05546938245131902	0.07101817437600645	0.07571265899973036	0.08784776052825362	0.11449937054679084	0.08942158299032357	0.10531886730207651	0.08835566143086565	0.11261261510496055	0.19974392626967338	9.5558345755061e-12
HRNR	0.008209441386174412	0.011178560270588316	0.03429816369879656	0.013555522275860023	0.045087046525715234	0.45470777579477134	0.14519751509159293	0.070970902491271	0.10097647415353643	0.11581859831169376	0.07612135674832389
HS1BP3	0.0966183344092362	0.09353312392055367	0.09162798577339117	0.09330772921423071	0.1079597741892006	0.10277067739399869	0.09636183575002831	0.1176072773156172	0.10154713532618728	0.09866612670755617	0.08056172320953943
HS2ST1	0.10693665170117476	0.09232344964864349	0.10068917249999962	0.10375435286533388	0.06837248040639347	0.12079240745912746	0.06292121515507364	0.1292183787989794	0.07601299697510239	0.13897889449017192	0.5093736664471307
HS3ST3A1;HS3ST3B1	0.11163778041641678	0.0896026627838145	0.11135621778802102	0.09135361151066962	0.14434974324562305	0.1161824196529375	0.09866836428538919	0.09470791003976324	0.08209478753068793	0.06004650274667722	0.006547860050033384
HSBP1	0.09131113200561614	0.11980243491189863	0.07008562132787834	0.0660951058091897	0.1347567863723562	0.11731057646906147	0.11089734723565436	0.07194388701195001	0.07433620295545909	0.14346090590093608	0.46893405722726633
HSCB	0.08773624503119043	0.11545179931312785	0.09328903434373337	0.1271257711306509	0.08701360097666394	0.13154176010132193	0.09785105546512898	0.0787356437864416	0.08802354484084782	0.09323154501089322	0.1049987432725995
HSD11B1	0.08341344018638581	0.08494496631794049	0.10091847404001471	0.093724633291076	0.10092412852803037	0.12078895641248501	0.09486268763383184	0.09028750399691811	0.11924494504384518	0.11089026454947248	0.3572876908248927
HSD17B10	0.10301281495946475	0.099514876140245	0.11537579530634073	0.09928369592210437	0.07585207578658279	0.11182068229686776	0.10825992687150861	0.11496255117292216	0.0961248495931129	0.07579273195085089	0.18015817522672375
HSD17B11	0.0908821363968409	0.07777680511227487	0.09204908371445458	0.05811575155323674	0.07818584465957122	0.11700911905206199	0.13199977481870673	0.09018456291543196	0.15015905627285614	0.1136378655045648	0.9246583843103624
HSD17B12	0.09607663290560121	0.08147426388447288	0.09497592430473854	0.0988835754972584	0.12066736877472439	0.08885045146329609	0.09674162036333749	0.10282323291327022	0.11226680091076502	0.10724012898253582	0.8910402548418024
HSD17B13	0.07184596616422774	0.05706603553708304	0.1430971150793385	0.06187917444318853	0.14447669427981996	0.07983261641088536	0.15512003669985636	0.049634036675821364	0.11699003003213027	0.12005829467764889	0.17791883433253777
HSD17B2	0.06997654552901461	0.07879021775965007	0.09931848061775897	0.07712697922617742	0.08253206823647066	0.12166257979143158	0.10092028384521928	0.08005189914841718	0.15809567903190652	0.1315252668139537	0.002140227440455027
HSD17B4	0.06411607118159393	0.07260080823986732	0.08503231968604606	0.12187714445950222	0.09429659026504077	0.13303098433784127	0.11656269187440348	0.12016650549888684	0.084590365204066	0.10772651925275208	3.673898463870261e-13
HSD17B6	0.12372507570432945	0.10871948631449252	0.09634381415790177	0.08403761768531445	0.09866550737948729	0.07354552730090777	0.14894377602490444	0.11363833990085201	0.06859604831399752	0.08378480721781272	3.2468767318076482e-6
HSD17B7	0.1015169712424801	0.10910901647740931	0.08414806223328646	0.11473846764604369	0.11278809751517029	0.07711610981749624	0.10851379763283862	0.09568952903401112	0.08971348850015488	0.10666645990110933	0.3123985123220544
HSD17B8	0.10278344081038714	0.09924708846695693	0.10019259929537455	0.10578056552135483	0.10516872609285588	0.12532698005288476	0.09755377312673587	0.09282682223122518	0.09511986121490795	0.07600014318731692	0.46893405722726633
HSD3B7	0.08026793091248445	0.09532418668447792	0.07655057191189543	0.10527674136250466	0.06790607524258643	0.1121930489010792	0.10020212884613085	0.09977690458703359	0.09230632255227923	0.17019608899952818	0.1079886030415793
HSDL1	0.096215154379305	0.12212909575639908	0.11198057523371699	0.1054514203788849	0.10963447070836298	0.06471439105339602	0.10809645369444848	0.10300113020452156	0.07909531639188563	0.09968199219907938	0.972656083426807
HSDL2	0.10710410869593309	0.10003705886687915	0.1018494374198936	0.0996415520019019	0.1082907818438484	0.10509987423025875	0.09751611772688919	0.10104061260928669	0.08739087700601816	0.09202957959909108	0.04305355426012587
HSP90AA1	0.10072709499295203	0.10053226385880477	0.09567253973084938	0.09682614754852648	0.09565604264579934	0.09622955535287502	0.10323580104863413	0.09898029033844573	0.11540865261226221	0.09673161187085087	0.3738679746797095
HSP90AB1	0.0994806267117291	0.10071715103088319	0.09874441323732217	0.09351925890360445	0.10145771395469769	0.09237777968695235	0.11099358632983765	0.10663273971525924	0.10015848481100015	0.09591824561871393	0.2117032386288855
HSP90AB2P	0.09943665765202578	0.10178271709995508	0.10690619289135864	0.10159132912273008	0.08999575122648608	0.1180929048910167	0.09675359169541543	0.15490458550904965	0.07224398353279156	0.058292286379170936	0.5628250035748698
HSP90B1	0.07431005533001622	0.07340592320104784	0.08142878637761033	0.09365675702207558	0.10434525313651916	0.10351252785214714	0.09994421871414515	0.12810383393586344	0.11858869176543879	0.12270395266513635	8.440452911517874e-7
HSPA12B	0.10043764445394597	0.1031117576627539	0.08818581365378356	0.09268654566891744	0.09727099767777629	0.07466516883424851	0.10561204331900646	0.07277398265644752	0.1572534698669919	0.10800257620612845	0.8491989185415398
HSPA13	0.08488751389995174	0.09705676138609955	0.10418519042724977	0.07400764714447368	0.09283921562059298	0.10303546881884801	0.10567015773776052	0.13889686308825033	0.061823777387324065	0.13759740448944943	0.33054004475753485
HSPA14	0.09967563589755002	0.11760375369628959	0.087905543994287	0.09395460377911086	0.09028687237555551	0.10986298860378294	0.10529097955385237	0.09459896394251686	0.09482169060883365	0.10599896754822129	0.29791145765911187
HSPA1A;HSPA1B	0.09805367426753968	0.10173530327733361	0.10444694112520529	0.08706797155353295	0.09766847716376799	0.11237782433444879	0.10862558684534956	0.09390942974826051	0.10718606151342094	0.08892873017114065	0.7388506323736209
HSPA2	0.07122063977920774	0.0709208691806125	0.08656782516006216	0.0945856968796495	0.06790531725198565	0.06815191491031353	0.08825264119601298	0.15755694165263381	0.12857916883453172	0.16625898515499044	0.11802586151761182
HSPA4	0.09436646223545411	0.09259643481621295	0.09299620425671225	0.0937074730205713	0.12148765368485043	0.09421075633037772	0.09251202772225378	0.10572926970530944	0.11450179241971957	0.09789192580853838	0.22622089055802486
HSPA4L	0.0888226603549755	0.07171244869078948	0.09974953428111415	0.10505098162177207	0.12420742311719837	0.09190953374730414	0.08751382957161617	0.10396249152102925	0.1382144394761176	0.08885665761808328	0.7525244691974611
HSPA5	0.06105193516382355	0.06696766597786882	0.07714847789656137	0.09333801300150352	0.08627310451204	0.11784922736316245	0.10707590402291643	0.12770501951426952	0.13224874867112643	0.13034190387672798	1.1302793527226053e-14
HSPA6	0.09985736582819454	0.0962958617597426	0.11961946048329852	0.10463835809100834	0.12993336414661724	0.13831984982880427	0.08694586450384362	0.08583085208003757	0.056004724056010986	0.08255429922244237	0.5428931834049705
HSPA8	0.09628703361964601	0.09321563197418013	0.10209862854653785	0.1008642717065668	0.09002081283914501	0.0880275341379859	0.11410070150349694	0.10685368259877977	0.11936151324832399	0.08917018982533764	0.9207438147728875
HSPA9	0.0924114619436006	0.09559518339957225	0.10701378134917236	0.10516542556288849	0.09899812362946228	0.10079790779012268	0.10691304803382447	0.11154765245689444	0.10409504170248451	0.07746237413197793	0.6100362919100528
HSPB1	0.09305874318079745	0.10154241421883654	0.0969032740085014	0.09508727522437693	0.1002231357926947	0.09938389360575066	0.09496924904101342	0.08363627782888952	0.15068557805968616	0.08451015903945329	0.21102983351509777
HSPB11	0.09596104350292178	0.12582531639438257	0.08976986688503899	0.10605432163619274	0.13359339571255133	0.11893456694356472	0.11360168022701632	0.06988044570749673	0.07154400756322364	0.07483535542761119	0.9464712162615065
HSPB6	0.058182304419602184	0.053456737890729855	0.09944432858294022	0.09973192481690807	0.04586724668636355	0.1252471920353816	0.06805380377247498	0.1577171450266323	0.09777370344343211	0.1945256133255351	0.004437026966088299
HSPBP1	0.10366024488184496	0.09414353051311133	0.0975356284187346	0.08985523585790686	0.10526101059973487	0.11990546379252151	0.10295345595259904	0.09589915522676519	0.07131221573848835	0.11947405901829332	0.7722305850192002
HSPD1	0.09244038803402721	0.09722385432851276	0.10911122695909838	0.09459498765448734	0.09214746330844373	0.10795420341569768	0.09748969672992366	0.1230187586658611	0.09502492953106893	0.09099449137287917	0.7317527740971723
HSPE1	0.08807149172404864	0.08667967119478896	0.09826851530215236	0.09144028222396146	0.09974362703760713	0.09964083248182454	0.09623299569880767	0.12886482781022976	0.10583499992352705	0.10522275660305251	0.8343988655176823
HSPG2	0.09471211579596027	0.10146609856688851	0.09331884223629916	0.08259956789768105	0.06608880343347712	0.11559420112107242	0.09124213033870877	0.13351796417484868	0.11104124222770315	0.11041903420736089	0.3875172075140886
HSPH1	0.09242236435127404	0.09618364357512152	0.09458960713941476	0.09659341416424626	0.12126225555498052	0.09349142765822939	0.09577481078715705	0.09792713602841714	0.1236648269028545	0.08809051383830475	0.5534900683207904
HTATIP2	0.0710523667513328	0.08399375422715825	0.09649527381060438	0.08589386449493379	0.09480560450805593	0.11865796903749311	0.08882409856877031	0.12844561024269263	0.11710300004523094	0.1147284583137278	1.1801148777404688e-4
HTRA2	0.10925981799813984	0.10516965089020018	0.10285530272644033	0.10915869449739996	0.08001249212040776	0.10661149944702135	0.10025296874875717	0.10567727800979915	0.09008317617430502	0.09091911938752929	0.9959247127346734
HTT	0.09390839597751198	0.09984392326307436	0.09836236749257748	0.10117699098760029	0.11728876670237164	0.12280831564619872	0.073464659362944107	0.11981761083219247	0.08719625808779902	0.08613271164773	0.6039807841161606
HUWE1	0.10928387060220514	0.10903505161119736	0.10041094964870523	0.10415804460415945	0.09352648284804602	0.09604524109101313	0.1081098383865383	0.08878735500318659	0.09449095476546754	0.096152211439481175	0.35302561905308844
HVCN1	0.13617942073910508	0.09392311433218103	0.10303591286137803	0.0929435895419108	0.058576582324743	0.09932471576048088	0.1010158895321623	0.15318818222522915	0.05629410899946605	0.10551848368334368	0.45651332147502877
HYCC1	0.09242351030511793	0.09926988302311927	0.08981784395673467	0.09192189008686537	0.10834715919301102	0.08099992503811451	0.10698769970566496	0.1050769840366604	0.08274645399985223	0.1424086506548597	0.4363458735949621
HYI	0.10046887480002908	0.10984916055635947	0.09502143967785033	0.08888406632129432	0.061283018247973754	0.1427885655776974	0.09076964353780977	0.10550769167913422	0.09573573979297903	0.10969179980887267	0.6303524042171804
HYOU1	0.07646404591157722	0.07863877465082061	0.08691384781046588	0.08961855449183238	0.08576401751043417	0.11649521196460076	0.10603937141521279	0.11770718808645285	0.11184236173299929	0.13051662642560402	1.9217809150884694e-7
IAH1	0.07134863076547479	0.08753520423463002	0.10176179848565278	0.08443057201503791	0.0794326249532952	0.09988025676539009	0.10339011543019067	0.14660580145097135	0.12287263287037889	0.10274236302897823	0.3738679746797095
IARS1	0.09880400948757846	0.09052954411191226	0.099001889752350275	0.10461097421940886	0.09310307521061442	0.11376666269208327	0.09961395689481628	0.10861267034287755	0.10428641112360626	0.08767080616475233	0.5432538537486455
IARS2	0.0923047892730358	0.09437232342051326	0.10390913700400105	0.09563929178081058	0.10070136998740886	0.10367162748951632	0.09832529076816708	0.128470535011431	0.09909395146028516	0.08351168380483082	0.8491989185415398
IBA57	0.0998602638282474	0.10880141422247962	0.09999485182701426	0.09626396301177934	0.09141535543750434	0.1260961075925492	0.09390837601692253	0.11379387630654761	0.0917018998809493	0.07816389187600639	0.8185358065884403
IBTK	0.09635965740965312	0.08908359190640758	0.1064969227452841	0.09607215125911167	0.11741852311793308	0.1218046727887243	0.14127370126643082	0.0648572881919106	0.07833290564102222	0.08830058567352256	0.9628178844419077
ICAM1	0.09144680463187191	0.10010765904880717	0.07444119999978875	0.09303812579300817	0.05387804540338123	0.1438126338676925	0.07025593596635304	0.13277105632138825	0.08836860728809227	0.15187993167961664	0.13455985195452363
ICAM3	0.10503434532664256	0.13226247106708888	0.0493076412518472	0.07543525980445934	0.058843366634306206	0.12073062605241801	0.04143095346976528	0.14737793488448284	0.16204998271579865	0.10752741879319105	0.4829983935172221
ICOSLG	0.06648297368191544	0.07804424336322315	0.055662474077525996	0.05922011510034871	0.15943363666892074	0.06104701263350981	0.08446182367873907	0.10607566106773339	0.06002530873924617	0.26954675098883746	0.31354487799047054
IDE	0.0734087989466925	0.07971309549711722	0.0833936178550132	0.08648320658718256	0.08150972992938867	0.08700212762739248	0.07917360129848933	0.09361158078144918	0.11396849598982625	0.22173574548744862	0.02269314903263531
IDH1	0.10913139314234023	0.1158423227021382	0.09629375799049253	0.09820719395849314	0.08761034850961069	0.10636986059647538	0.11866208937508448	0.08777433180947573	0.08237069201403895	0.0977380099018507	0.046578009498767975
IDH2	0.08818842766954162	0.1032929800754479	0.09445164704704305	0.10708537445289594	0.10908376095630498	0.08389357741927551	0.08626103968149457	0.16461206923006685	0.09358158235327368	0.06954954111465585	0.49918892783795443
IDH3A	0.08347507963946277	0.08351971805839067	0.0985333490441528	0.09081710848672432	0.06567883175419788	0.11428384791272031	0.08238667037455946	0.15546254806491205	0.12685021913313224	0.0989926275317475	0.2805206634486083
IDH3B	0.0858963193219525	0.07710420404958832	0.1039481854820028	0.08624270671941618	0.06396152064101594	0.08592961185639462	0.07684962042275999	0.15200119182588376	0.14165945311085745	0.12640718657012842	0.4680144802144257
IDH3G	0.06668048182282091	0.053562775821798	0.1056456979055061	0.09024811212065686	0.10934735695385632	0.09392368716070322	0.045046282509285655	0.2145062540748627	0.14009273229456956	0.0809466193359406	0.7985883679883841
IDI1	0.09031146330868424	0.09433235760140173	0.09904184350109407	0.09458137021122524	0.12059852129688854	0.10483729621322489	0.1217515888647643	0.08937423850923064	0.09916782343677008	0.08600349705671634	0.3123985123220544
IDUA	0.08352340346060942	0.09644500419299763	0.08706919723869634	0.08445565149788671	0.08282177667344445	0.12696653890063475	0.08799340948654898	0.08620241464830958	0.1373471445196649	0.12717545938120722	0.2691994077233616
IER3IP1	0.08037918777103228	0.06932668890269984	0.08046997848378175	0.06478973558075621	0.1380829556588877	0.10061504085261923	0.06881293041600857	0.1455475962914067	0.12052693757675678	0.13144894846605099	0.159526126315686
IER5	0.11633248383182708	0.14578098310659676	0.10031707667669298	0.0934896368934318	0.11275006559880996	0.14605975290834583	0.1499912095880844	0.02842736427564668	0.04295427839842282	0.0638971487221417	0.7214987199515145
IFI16	0.10306257138759053	0.08288469142249386	0.0995566605338888	0.09934173145425265	0.06047867740953391	0.11670288050938946	0.079852250817265	0.0772771108490576	0.17855511065266336	0.10228831496386483	0.9025993225424839
IFI35	0.10238864569406145	0.11454719189869784	0.09926435293795557	0.09258248411313705	0.12663730465214418	0.07547395909368843	0.0868500213985639	0.0915700565004003	0.09361309372416582	0.11707288998718549	0.8472076421244189
IFIT1	0.10542777088431556	0.09699615738561983	0.10739516504578431	0.09988664083619621	0.10529495121954571	0.08940241277253104	0.09865049148815898	0.0999728608436931	0.09895938343895526	0.09801416608520001	0.45651332147502877
IFIT2	0.0868893301132524	0.09975634007548599	0.06936218197011354	0.09396781595266171	0.12315216905933234	0.10522963356860585	0.10046945583822585	0.10903183283119497	0.13841810896726567	0.0737231316238616	0.18550686014213977
IFIT3	0.10554194948714285	0.11063533336993943	0.07852434251057402	0.08794749095894379	0.10210242897807476	0.10005163705348302	0.11924141733071293	0.081852681083466175	0.11044867399070417	0.10365404523695886	0.8063725265800679
IFIT5	0.082092014866164	0.08517219523612465	0.09977223607116016	0.09524750072674763	0.08989453219241962	0.08910803433210734	0.06517442141322032	0.15227593744248655	0.11315422247194412	0.1281089052476256	0.9488890445883758
