	x	y	RT	fragment	x_aligned	rawfile	fragment_filter
8549	11.82729467	0	11.827	b5+ 548.220	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8550	11.85402027	0	11.854	b5+ 548.220	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8551	11.8806048	159.42574	11.881	b5+ 548.220	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8552	11.90714093	0	11.907	b5+ 548.220	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8553	11.93376867	0	11.934	b5+ 548.220	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8554	11.9605616	0	11.961	b5+ 548.220	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8555	11.98743973	0	11.987	b5+ 548.220	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8556	12.0145164	148.94553	12.015	b5+ 548.220	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8557	12.0414412	139.08694	12.041	b5+ 548.220	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8558	12.06836787	0	12.068	b5+ 548.220	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8559	12.0952964	570.4957	12.095	b5+ 548.220	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8560	12.12208827	0	12.122	b5+ 548.220	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8561	12.14897467	173.15874	12.149	b5+ 548.220	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8562	12.17587667	0	12.176	b5+ 548.220	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8563	12.20274187	0	12.203	b5+ 548.220	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8564	12.2295812	993.3381	12.23	b5+ 548.220	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8565	12.25626493	4734.83	12.256	b5+ 548.220	0.080364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8566	12.2829112	2026.8718	12.283	b5+ 548.220	0.1070112	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8567	12.3097088	0	12.31	b5+ 548.220	0.1338088	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8568	12.33662653	0	12.337	b5+ 548.220	0.160726533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8569	12.36356973	1262.8625	12.364	b5+ 548.220	0.187669733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8570	12.39033067	0	12.39	b5+ 548.220	0.214430667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8571	12.41712307	0	12.417	b5+ 548.220	0.241223067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8572	12.4439768	183.51692	12.444	b5+ 548.220	0.2680768	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8573	12.47076453	0	12.471	b5+ 548.220	0.294864533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8574	12.4974196	0	12.497	b5+ 548.220	0.3215196	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8575	12.52425733	0	12.524	b5+ 548.220	0.348357333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8576	12.55108427	529.2106	12.551	b5+ 548.220	0.375184267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8577	12.57802693	0	12.578	b5+ 548.220	0.402126933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8578	12.6048916	0	12.605	b5+ 548.220	0.4289916	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8579	12.63168053	128.96953	12.632	b5+ 548.220	0.455780533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8580	12.65835027	0	12.658	b5+ 548.220	0.482450267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8581	12.6849264	0	12.685	b5+ 548.220	0.5090264	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8582	12.71166093	0	12.712	b5+ 548.220	0.535760933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8583	12.73851187	0	12.739	b5+ 548.220	0.562611867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b5+
8584	11.77392587	0	11.774	y7+ 804.446	-0.401974133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8585	11.80051573	0	11.801	y7+ 804.446	-0.375384267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8586	11.82729467	0	11.827	y7+ 804.446	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8587	11.85402027	0	11.854	y7+ 804.446	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8588	11.8806048	0	11.881	y7+ 804.446	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8589	11.90714093	0	11.907	y7+ 804.446	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8590	11.93376867	0	11.934	y7+ 804.446	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8591	11.9605616	0	11.961	y7+ 804.446	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8592	11.98743973	0	11.987	y7+ 804.446	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8593	12.0145164	252.21902	12.015	y7+ 804.446	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8594	12.0414412	192.9449	12.041	y7+ 804.446	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8595	12.06836787	120.82649	12.068	y7+ 804.446	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8596	12.0952964	0	12.095	y7+ 804.446	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8597	12.12208827	0	12.122	y7+ 804.446	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8598	12.14897467	0	12.149	y7+ 804.446	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8599	12.17587667	0	12.176	y7+ 804.446	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8600	12.20274187	190.38051	12.203	y7+ 804.446	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8601	12.2295812	864.51184	12.23	y7+ 804.446	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8602	12.25626493	12971.195	12.256	y7+ 804.446	0.080364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8603	12.2829112	4109.2065	12.283	y7+ 804.446	0.1070112	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8604	12.3097088	0	12.31	y7+ 804.446	0.1338088	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8605	12.33662653	0	12.337	y7+ 804.446	0.160726533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8606	12.36356973	161.26889	12.364	y7+ 804.446	0.187669733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8607	12.39033067	0	12.39	y7+ 804.446	0.214430667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8608	12.41712307	0	12.417	y7+ 804.446	0.241223067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8609	12.4439768	0	12.444	y7+ 804.446	0.2680768	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8610	12.47076453	0	12.471	y7+ 804.446	0.294864533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8611	12.4974196	0	12.497	y7+ 804.446	0.3215196	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8612	12.52425733	0	12.524	y7+ 804.446	0.348357333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8613	12.55108427	0	12.551	y7+ 804.446	0.375184267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8614	12.57802693	0	12.578	y7+ 804.446	0.402126933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8615	12.6048916	0	12.605	y7+ 804.446	0.4289916	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8616	12.63168053	0	12.632	y7+ 804.446	0.455780533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8617	12.65835027	151.51631	12.658	y7+ 804.446	0.482450267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8618	12.6849264	0	12.685	y7+ 804.446	0.5090264	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8619	12.71166093	0	12.712	y7+ 804.446	0.535760933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8620	12.73851187	0	12.739	y7+ 804.446	0.562611867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7+
8621	11.77392587	0	11.774	y7++ 402.727	-0.401974133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8622	11.80051573	0	11.801	y7++ 402.727	-0.375384267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8623	11.82729467	0	11.827	y7++ 402.727	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8624	11.85402027	0	11.854	y7++ 402.727	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8625	11.8806048	0	11.881	y7++ 402.727	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8626	11.90714093	0	11.907	y7++ 402.727	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8627	11.93376867	0	11.934	y7++ 402.727	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8628	11.9605616	0	11.961	y7++ 402.727	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8629	11.98743973	0	11.987	y7++ 402.727	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8630	12.0145164	0	12.015	y7++ 402.727	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8631	12.0414412	0	12.041	y7++ 402.727	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8632	12.06836787	0	12.068	y7++ 402.727	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8633	12.0952964	0	12.095	y7++ 402.727	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8634	12.12208827	0	12.122	y7++ 402.727	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8635	12.14897467	0	12.149	y7++ 402.727	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8636	12.17587667	0	12.176	y7++ 402.727	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8637	12.20274187	0	12.203	y7++ 402.727	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8638	12.2295812	0	12.23	y7++ 402.727	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8639	12.25626493	0	12.256	y7++ 402.727	0.080364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8640	12.2829112	0	12.283	y7++ 402.727	0.1070112	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8641	12.3097088	0	12.31	y7++ 402.727	0.1338088	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8642	12.33662653	0	12.337	y7++ 402.727	0.160726533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8643	12.36356973	0	12.364	y7++ 402.727	0.187669733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8644	12.39033067	0	12.39	y7++ 402.727	0.214430667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8645	12.41712307	0	12.417	y7++ 402.727	0.241223067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8646	12.4439768	56.281216	12.444	y7++ 402.727	0.2680768	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8647	12.47076453	0	12.471	y7++ 402.727	0.294864533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8648	12.4974196	0	12.497	y7++ 402.727	0.3215196	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8649	12.52425733	0	12.524	y7++ 402.727	0.348357333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8650	12.55108427	0	12.551	y7++ 402.727	0.375184267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8651	12.57802693	0	12.578	y7++ 402.727	0.402126933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8652	12.6048916	0	12.605	y7++ 402.727	0.4289916	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8653	12.63168053	0	12.632	y7++ 402.727	0.455780533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8654	12.65835027	0	12.658	y7++ 402.727	0.482450267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8655	12.6849264	0	12.685	y7++ 402.727	0.5090264	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8656	12.71166093	0	12.712	y7++ 402.727	0.535760933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8657	12.73851187	0	12.739	y7++ 402.727	0.562611867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y7++
8658	11.77392587	1533.0842	11.774	b6+ 661.304	-0.401974133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8659	11.80051573	1308.8788	11.801	b6+ 661.304	-0.375384267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8660	11.82729467	790.4702	11.827	b6+ 661.304	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8661	11.85402027	0	11.854	b6+ 661.304	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8662	11.8806048	0	11.881	b6+ 661.304	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8663	11.90714093	0	11.907	b6+ 661.304	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8664	11.93376867	145.40356	11.934	b6+ 661.304	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8665	11.9605616	890.8338	11.961	b6+ 661.304	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8666	11.98743973	885.7692	11.987	b6+ 661.304	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8667	12.0145164	0	12.015	b6+ 661.304	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8668	12.0414412	1657.4779	12.041	b6+ 661.304	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8669	12.06836787	483.62988	12.068	b6+ 661.304	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8670	12.0952964	596.9327	12.095	b6+ 661.304	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8671	12.12208827	309.7454	12.122	b6+ 661.304	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8672	12.14897467	231.06004	12.149	b6+ 661.304	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8673	12.17587667	0	12.176	b6+ 661.304	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8674	12.20274187	0	12.203	b6+ 661.304	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8675	12.2295812	112.968155	12.23	b6+ 661.304	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8676	12.25626493	3131.5737	12.256	b6+ 661.304	0.080364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8677	12.2829112	1588.402	12.283	b6+ 661.304	0.1070112	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8678	12.3097088	1071.5631	12.31	b6+ 661.304	0.1338088	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8679	12.33662653	762.44836	12.337	b6+ 661.304	0.160726533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8680	12.36356973	1037.3629	12.364	b6+ 661.304	0.187669733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8681	12.39033067	188.90094	12.39	b6+ 661.304	0.214430667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8682	12.41712307	1065.0138	12.417	b6+ 661.304	0.241223067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8683	12.4439768	152.75873	12.444	b6+ 661.304	0.2680768	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8684	12.47076453	0	12.471	b6+ 661.304	0.294864533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8685	12.4974196	0	12.497	b6+ 661.304	0.3215196	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8686	12.52425733	873.58746	12.524	b6+ 661.304	0.348357333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8687	12.55108427	0	12.551	b6+ 661.304	0.375184267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8688	12.57802693	803.6049	12.578	b6+ 661.304	0.402126933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8689	12.6048916	0	12.605	b6+ 661.304	0.4289916	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8690	12.63168053	0	12.632	b6+ 661.304	0.455780533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8691	12.65835027	0	12.658	b6+ 661.304	0.482450267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8692	12.6849264	0	12.685	b6+ 661.304	0.5090264	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8693	12.71166093	0	12.712	b6+ 661.304	0.535760933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8694	12.73851187	0	12.739	b6+ 661.304	0.562611867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6+
8695	11.77392587	0	11.774	b6++ 331.156	-0.401974133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8696	11.80051573	0	11.801	b6++ 331.156	-0.375384267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8697	11.82729467	0	11.827	b6++ 331.156	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8698	11.85402027	0	11.854	b6++ 331.156	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8699	11.8806048	0	11.881	b6++ 331.156	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8700	11.90714093	58.872322	11.907	b6++ 331.156	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8701	11.93376867	0	11.934	b6++ 331.156	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8702	11.9605616	0	11.961	b6++ 331.156	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8703	11.98743973	0	11.987	b6++ 331.156	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8704	12.0145164	0	12.015	b6++ 331.156	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8705	12.0414412	405.79327	12.041	b6++ 331.156	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8706	12.06836787	0	12.068	b6++ 331.156	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8707	12.0952964	0	12.095	b6++ 331.156	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8708	12.12208827	0	12.122	b6++ 331.156	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8709	12.14897467	68.035736	12.149	b6++ 331.156	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8710	12.17587667	0	12.176	b6++ 331.156	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8711	12.20274187	0	12.203	b6++ 331.156	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8712	12.2295812	0	12.23	b6++ 331.156	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8713	12.25626493	0	12.256	b6++ 331.156	0.080364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8714	12.2829112	0	12.283	b6++ 331.156	0.1070112	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8715	12.3097088	388.0772	12.31	b6++ 331.156	0.1338088	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8716	12.33662653	0	12.337	b6++ 331.156	0.160726533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8717	12.36356973	163.72057	12.364	b6++ 331.156	0.187669733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8718	12.39033067	0	12.39	b6++ 331.156	0.214430667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8719	12.41712307	91.84865	12.417	b6++ 331.156	0.241223067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8720	12.4439768	334.29312	12.444	b6++ 331.156	0.2680768	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8721	12.47076453	0	12.471	b6++ 331.156	0.294864533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8722	12.4974196	0	12.497	b6++ 331.156	0.3215196	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8723	12.52425733	0	12.524	b6++ 331.156	0.348357333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8724	12.55108427	0	12.551	b6++ 331.156	0.375184267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8725	12.57802693	171.68175	12.578	b6++ 331.156	0.402126933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8726	12.6048916	0	12.605	b6++ 331.156	0.4289916	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8727	12.63168053	0	12.632	b6++ 331.156	0.455780533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8728	12.65835027	0	12.658	b6++ 331.156	0.482450267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8729	12.6849264	0	12.685	b6++ 331.156	0.5090264	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8730	12.71166093	0	12.712	b6++ 331.156	0.535760933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8731	12.73851187	0	12.739	b6++ 331.156	0.562611867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	b6++
8732	11.77392587	0	11.774	y6+ 691.362	-0.401974133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8733	11.80051573	0	11.801	y6+ 691.362	-0.375384267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8734	11.82729467	0	11.827	y6+ 691.362	-0.348605333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8735	11.85402027	0	11.854	y6+ 691.362	-0.321879733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8736	11.8806048	0	11.881	y6+ 691.362	-0.2952952	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8737	11.90714093	0	11.907	y6+ 691.362	-0.268759067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8738	11.93376867	0	11.934	y6+ 691.362	-0.242131333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8739	11.9605616	0	11.961	y6+ 691.362	-0.2153384	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8740	11.98743973	0	11.987	y6+ 691.362	-0.188460267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8741	12.0145164	165.51245	12.015	y6+ 691.362	-0.1613836	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8742	12.0414412	251.68997	12.041	y6+ 691.362	-0.1344588	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8743	12.06836787	0	12.068	y6+ 691.362	-0.107532133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8744	12.0952964	0	12.095	y6+ 691.362	-0.0806036	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8745	12.12208827	0	12.122	y6+ 691.362	-0.053811733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8746	12.14897467	105.845116	12.149	y6+ 691.362	-0.026925333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8747	12.17587667	0	12.176	y6+ 691.362	-2.33E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8748	12.20274187	31.385029	12.203	y6+ 691.362	0.026841867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
8749	12.2295812	2020.031	12.23	y6+ 691.362	0.0536812	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__M9	y6+
