...1	UMAP1	UMAP2	cluster	cell_id	selected_cluster	slide
24947	7.709635	2.3742642	18	33939	18	03
24968	-1.5782032	6.575614	23	33961	23	03
24971	9.078768	2.7768204	21	33964	21	03
25026	8.756064	3.265906	30	34021	30	03
25080	4.935786	3.1028633	10	34079	10	03
25084	1.5129122	1.8613328	38	34083	38	03
25093	7.7581234	2.338243	18	34092	18	03
25095	5.2615647	2.2633314	32	34094	32	03
25134	-0.32367426	6.112455	28	34136	28	03
25178	7.682691	2.3072422	18	34186	18	03
25200	-1.3388581	5.20256	44	34210	44	03
25214	5.2625504	2.33249	32	34225	32	03
25215	1.206977	3.896804	8	34226	8	03
25262	-1.0462861	6.363677	41	34279	41	03
25372	0.78233546	2.3938696	46	34400	46	03
25399	-1.2181966	4.154842	34	34432	34	03
25400	-1.5179393	6.0582256	48	34433	48	03
25407	0.16997682	5.3894167	14	34443	14	03
25408	-0.46768302	4.534809	3	34445	3	03
25482	0.1495427	2.9758599	17	34548	17	03
25516	-0.5888641	2.7998877	36	34597	36	03
25517	-0.57776105	2.8327205	36	34598	36	03
25548	1.8511373	4.3657484	31	34644	31	03
25582	8.288469	1.5691043	33	34702	33	03
25587	3.124451	3.2729113	15	34710	15	03
25639	1.1389898	5.0098047	24	34787	24	03
25685	7.2455792	3.7822895	47	34845	47	03
25700	0.45134288	4.3870497	12	34866	12	03
25725	-1.3548762	5.139977	44	34895	44	03
25811	1.1273057	3.8753219	8	35012	8	03
25830	7.6744447	4.5285177	1	35041	1	03
25867	-0.67308897	2.7804847	36	35093	36	03
25871	7.706565	4.48158	1	35097	1	03
25941	-0.4914207	4.602944	3	35182	3	03
25943	7.6599026	4.4741178	1	35184	1	03
25956	7.6658826	4.538923	1	35198	1	03
26010	-1.402257	5.1723914	44	35258	44	03
26022	7.9856243	3.704508	40	35274	40	03
26049	-1.5817071	6.0194607	48	35307	48	03
26064	8.264577	4.887124	20	35329	20	03
26073	8.091413	3.748886	40	35342	40	03
26094	-1.2126355	3.1831574	29	35369	29	03
26134	0.019852333	2.8883433	17	35423	17	03
26178	7.7165623	4.5019073	1	35478	1	03
26205	0.61312807	1.7158073	26	35510	26	03
26248	8.303314	4.91891	20	35563	20	03
26258	8.304629	4.9101863	20	35577	20	03
26298	8.28173	4.933952	20	35623	20	03
26356	8.299623	4.8802853	20	35693	20	03
26366	7.738009	4.514133	1	35704	1	03
26382	7.690847	4.482664	1	35721	1	03
26402	7.2550344	3.85746	47	35742	47	03
26419	8.271872	4.9234757	20	35761	20	03
26453	7.6723676	4.528077	1	35798	1	03
26466	8.282812	4.883989	20	35811	20	03
26495	8.275836	4.918741	20	35844	20	03
26508	3.9900367	3.5361354	27	35858	27	03
26548	8.276239	4.900677	20	35900	20	03
26572	7.722485	4.546407	1	35927	1	03
26589	7.2909913	3.8907351	47	35945	47	03
26602	8.268097	4.9198084	20	35960	20	03
26634	8.261113	4.897083	20	35996	20	03
26643	7.7085857	4.54989	1	36009	1	03
26647	7.2165136	3.7893698	47	36015	47	03
26807	0.19104588	5.342366	14	36287	14	03
26830	0.55033046	4.4250646	12	36315	12	03
26840	-0.7236051	5.522618	7	36326	7	03
26863	1.6542064	1.8491176	38	36352	38	03
26871	-1.2442617	3.271901	29	36360	29	03
26901	0.44652358	4.398657	12	36394	12	03
26908	2.5229483	1.7692761	42	36404	42	03
26965	4.8471546	3.0169754	10	36468	10	03
27023	1.0155385	4.974198	24	36534	24	03
27044	2.5242722	1.7362531	42	36555	42	03
27047	4.9424567	3.0839713	10	36558	10	03
27103	2.9952326	3.2277336	15	36634	15	03
27109	5.3633	2.2757862	32	36641	32	03
27118	-0.742397	5.6244106	7	36656	7	03
27126	1.5868613	1.889926	38	36667	38	03
27144	2.4713945	1.7832042	42	36700	42	03
27173	0.43245396	4.4077015	12	36737	12	03
27195	1.129613	3.8229747	8	36766	8	03
27214	4.7487497	1.3584142	50	36788	50	03
27244	0.789247	2.3175077	46	36824	46	03
27294	4.1406875	1.3104826	35	36880	35	03
27304	4.8157315	1.5112134	50	36894	50	03
27308	2.5771718	1.7467816	42	36898	42	03
27313	1.5003903	1.8810743	38	36904	38	03
27316	5.266583	2.2755907	32	36907	32	03
27390	3.7008104	1.754341	22	36989	22	03
27398	2.566214	1.8646601	42	37000	42	03
27415	0.63762385	1.6850376	26	37019	26	03
27429	0.8711937	3.150204	16	37034	16	03
27435	-1.5299361	6.053902	48	37041	48	03
27473	3.181476	2.2636774	4	37085	4	03
27520	1.5642548	1.8820336	38	37135	38	03
27535	0.11535377	2.9282148	17	37152	17	03
27539	2.3345716	2.59983	9	37156	9	03
27554	0.63074034	1.6465063	26	37172	26	03
27615	-0.6527428	2.789794	36	37250	36	03
27677	-0.12349061	2.1252422	45	37343	45	03
27711	7.6933413	4.4906273	1	37500	1	03
27735	7.6819034	4.5111833	1	37533	1	03
27787	8.301028	4.882473	20	37599	20	03
27827	7.646221	4.4934006	1	37643	1	03
27849	8.268623	4.8674774	20	37668	20	03
27884	0.60115266	1.6050164	26	37706	26	03
27904	7.729479	4.4702826	1	37728	1	03
27927	7.6822624	4.529626	1	37753	1	03
27937	8.294123	4.9066043	20	37763	20	03
27958	7.328046	3.814616	47	37784	47	03
27974	7.717992	4.5512705	1	37801	1	03
28002	6.070034	2.4848354	5	37830	5	03
28047	8.279365	4.928704	20	37876	20	03
28067	7.6905413	4.480471	1	37898	1	03
28087	7.2232533	3.80784	47	37918	47	03
28103	7.2898445	3.8864515	47	37934	47	03
28109	8.091779	3.7693315	40	37941	40	03
28121	6.0722013	2.5032911	5	37954	5	03
28145	8.324291	2.8859553	37	37979	37	03
28152	7.325158	3.8736095	47	37987	47	03
28167	7.734647	4.5227547	1	38002	1	03
28171	8.27408	4.865631	20	38007	20	03
28173	7.708559	4.538655	1	38009	1	03
28184	6.0507555	2.54359	5	38020	5	03
28193	8.272451	4.915873	20	38030	20	03
28226	8.045762	3.802327	40	38067	40	03
28232	6.0888844	2.4984372	5	38074	5	03
28255	7.66925	4.5449076	1	38099	1	03
28445	6.0448084	2.5344856	5	38300	5	03
28454	7.2618985	3.8279514	47	38311	47	03
28520	7.991805	3.7605717	40	38379	40	03
28661	8.780654	3.2662601000000002	30	38637	30	03
28760	9.046285	2.7341359	21	38757	21	03
28792	3.9379497	2.803974	43	38804	43	03
28807	9.071994	2.7170835	21	38824	21	03
28813	-1.3696326	5.162171	44	38834	44	03
28815	0.4596176	4.380468	12	38836	12	03
28839	5.8135524	1.8293481	13	38874	13	03
28840	0.15861182	3.8011243	39	38875	39	03
28860	4.030215	1.3389679	35	38918	35	03
28883	4.067613	1.3351138	35	38954	35	03
28896	2.5455706	1.784101	42	38972	42	03
28936	4.128651	1.2792509	35	39022	35	03
29012	3.67957	1.6885613	22	39106	22	03
29013	2.9770372	3.2841773	15	39107	15	03
29015	8.269626	1.5715834	33	39109	33	03
29075	4.052108	1.2494401	35	39184	35	03
29100	3.955579	2.8052766	43	39216	43	03
29104	4.7643147	1.4736525	50	39223	50	03
29153	1.5261847	2.657731	19	39290	19	03
29165	2.4300818	1.8165344	42	39303	42	03
29197	2.5971026	1.8514011	42	39343	42	03
29238	2.4523444	1.7480813	42	39391	42	03
29273	6.157049	2.387389	5	39429	5	03
29296	4.1172585	1.343445	35	39455	35	03
29303	3.7355227	1.800709	22	39462	22	03
29305	4.6886597	1.4259887	50	39464	50	03
29313	5.2691803	2.342818	32	39472	32	03
29350	3.654796	1.795428	22	39518	22	03
29372	3.1040158	2.256415	4	39545	4	03
29375	1.1749879	3.8488145	8	39549	8	03
29395	3.892426	2.7054467	43	39573	43	03
29442	1.5138652	1.9013398	38	39626	38	03
29445	7.683719	2.3918335	18	39629	18	03
29472	2.4276624	1.8484943	42	39662	42	03
29473	7.7432737	2.3450074	18	39664	18	03
29481	4.854852	1.4634496	50	39676	50	03
29483	2.9618864	3.258835	15	39678	15	03
29489	3.6282458	1.7613019	22	39685	22	03
29532	1.5835994	1.8743538	38	39744	38	03
29561	2.856057	4.049377	25	39778	25	03
29583	1.5293155	1.7933567	38	39806	38	03
29645	1.5700873	2.667319	19	39880	19	03
29815	1.5803019	1.9231985	38	40084	38	03
29821	0.5305021	4.447346	12	40090	12	03
29826	1.1476337	3.9336305	8	40096	8	03
29864	4.812501	1.3678845	50	40148	50	03
29926	1.6510078	1.8649548	38	40245	38	03
29942	3.100164	2.3407073	4	40271	4	03
29999	3.0174265	3.3094604	15	40401	15	03
30008	-1.1664208	4.144305	34	40413	34	03
30030	4.1430163	1.320055	35	40439	35	03
30058	5.8297157	1.7743596	13	40471	13	03
30123	2.5310214	1.7152758	42	40555	42	03
30130	5.347781	2.2610083	32	40564	32	03
30139	7.7627378	2.4327736	18	40575	18	03
30183	1.1493467	3.8118832	8	40634	8	03
30193	0.18306142	5.281515	14	40644	14	03
30221	4.1465383	1.2680563	35	40684	35	03
30244	5.7673874	1.8388063	13	40710	13	03
30251	4.095022	1.3116333	35	40718	35	03
30266	3.6979384	1.8211662	22	40734	22	03
30287	4.1128736	1.2371312	35	40756	35	03
30316	4.0386825	1.323154	35	40787	35	03
30338	7.6597915	2.4117277	18	40813	18	03
30394	2.2235918	2.62494	9	40875	9	03
30405	5.8360900000000004	1.8318968	13	40889	13	03
30481	2.2826571	2.5569441	9	40978	9	03
30531	3.0941	3.3143382	15	41035	15	03
30559	0.80221283	3.1614869	16	41067	16	03
30616	-0.81622106	5.609856	7	41130	7	03
30656	6.1092744	2.4468672	5	41174	5	03
30731	4.635232	2.2388804	11	41261	11	03
30753	0.5317838	1.6095486	26	41286	26	03
30767	6.092274	2.499038	5	41300	5	03
30829	0.9189426	3.1816955	16	41369	16	03
30848	-1.1645665	4.137219	34	41388	34	03
30868	2.2820752	2.6198373	9	41408	9	03
30938	4.082293	1.2604111	35	41479	35	03
30992	4.058277	1.2733968	35	41542	35	03
30994	5.810308	1.8701906	13	41544	13	03
31028	0.77908343	2.3907032	46	41579	46	03
31081	3.69739	1.7227863	22	41635	22	03
31147	1.976721	3.4494514	49	41708	49	03
31159	4.106318	1.2435824	35	41720	35	03
31201	-0.6537119	2.8051758	36	41763	36	03
31204	4.1124406	1.2818108	35	41767	35	03
31209	0.04314185	3.009524	17	41772	17	03
31265	0.91822255	3.2087805	16	41832	16	03
31320	-0.14635482	2.1649938	45	41889	45	03
31373	2.7718658	4.077919	25	41946	25	03
31431	1.1844685	3.8640974	8	42007	8	03
31454	2.0258267	3.4574876	49	42038	49	03
31469	-0.61334944	3.6723266	6	42055	6	03
31516	1.2154884	3.840328	8	42110	8	03
31549	1.8413218	4.2791123	31	42146	31	03
31555	0.41747007	4.4410787	12	42152	12	03
31571	2.01208	3.3691626	49	42169	49	03
31595	2.5504894	1.8516386	42	42198	42	03
31599	1.5449158	2.6147509	19	42202	19	03
31633	0.07127413	2.9005854	17	42239	17	03
31724	5.3624263	2.298464	32	42340	32	03
31735	-0.0664391	2.1432962	45	42352	45	03
31794	-0.6050592	3.6739647	6	42413	6	03
31862	3.961176	3.4942174	27	42483	27	03
31873	2.0665886	3.4673467	49	42494	49	03
31893	-1.2368543	3.1604521	29	42515	29	03
31897	0.14668147	2.9639065000000002	17	42519	17	03
31928	3.1975741	2.2670481	4	42552	4	03
31933	-0.58031917	2.734281	36	42557	36	03
31959	1.4994109	2.620481	19	42585	19	03
31982	7.745025	4.5057945	1	42614	1	03
32073	-0.5496598	2.833117	36	42711	36	03
32098	0.224693	3.6960976	39	42737	39	03
32139	3.0898266	3.2058291	15	42781	15	03
32171	0.83413060000000006	2.3292518	46	42815	46	03
32253	3.0944843	3.283575	15	42906	15	03
32299	0.83166623	2.3278875	46	42957	46	03
32333	1.4975866	2.6177106	19	42993	19	03
32360	1.1644988	3.8582923	8	43022	8	03
32363	0.7693103	2.327703	46	43025	46	03
32616	0.75167984	2.3275921	46	43302	46	03
32650	3.2059388	2.2900932	4	43339	4	03
32787	1.5603963	1.7528776	38	43491	38	03
32847	3.0736341	2.2893658	4	43557	4	03
32848	0.8927368	3.1353214	16	43558	16	03
32852	1.5384327	1.8630437	38	43563	38	03
32922	1.5465486	1.8374045	38	43635	38	03
32933	5.3312483	2.2229514	32	43646	32	03
32992	-0.13371594	2.1823063	45	43707	45	03
33026	1.980691	4.331042	31	43744	31	03
33096	2.0342658	3.498005	49	43818	49	03
33153	0.13771735	2.8919609	17	43877	17	03
33164	2.3058343	2.5642514	9	43888	9	03
33213	5.242361	2.291819	32	43938	32	03
33220	1.8571208	4.3299417	31	43945	31	03
33229	3.7334545	1.8060366	22	43954	22	03
33283	6.078396	2.4843605	5	44012	5	03
33302	3.9427357	2.835482	43	44031	43	03
33308	4.8605733	1.3686296	50	44037	50	03
33333	0.7855966	2.4005997	46	44065	46	03
33339	4.8995757	3.093959	10	44071	10	03
33373	2.7758267	4.0749474	25	44105	25	03
33407	4.713092	1.4291453	50	44142	50	03
33412	4.1160326	1.3125775	35	44147	35	03
33447	3.6646478	1.8398118	22	44183	22	03
33455	2.5125499	1.7524703	42	44191	42	03
33471	0.23258112	3.7927208	39	44208	39	03
33482	3.8588305	2.7465236	43	44219	43	03
33630	4.013061	3.4670587	27	44374	27	03
33643	4.076357	1.3312421	35	44388	35	03
33669	1.9778366	3.3963258	49	44414	49	03
33679	1.9626584	3.3888028	49	44426	49	03
33680	4.087581	1.2528888	35	44427	35	03
33692	6.167386	2.5146525	5	44439	5	03
33707	3.8737419	2.765155	43	44456	43	03
33711	0.8398321	2.3324566	46	44461	46	03
33712	3.7044165	1.7337793	22	44462	22	03
33751	3.2073498	2.3152807	4	44505	4	03
33759	3.6212566	1.7955009	22	44513	22	03
33782	3.6357355	1.7566112	22	44537	22	03
33792	4.125678	1.305282	35	44548	35	03
33883	1.5550902	1.8343856	38	44649	38	03
33917	3.851246	2.7363076	43	44695	43	03
33957	4.776818	1.3665825	50	44844	50	03
33989	-1.2269384	4.150441	34	44899	34	03
33993	0.22055888	3.7158403	39	44906	39	03
34031	-1.1883035	3.228041	29	45005	29	03
34077	-1.398727	5.279329	44	45058	44	03
34078	-1.1451608	4.152678	34	45059	34	03
34080	-1.2060609	3.254447	29	45061	29	03
34136	4.894324	3.0411894	10	45122	10	03
34207	-0.5770279	4.5850353	3	45197	3	03
34289	-1.4939395	6.0272813	48	45284	48	03
34357	-1.413703	5.24531	44	45363	44	03
34446	-1.2002828	3.1708567	29	45461	29	03
34449	-0.6120485	3.6137664	6	45466	6	03
34543	2.8702524	4.0175633	25	45575	25	03
34606	-1.3883138	5.1453977	44	45650	44	03
34622	1.8374212	4.268841	31	45671	31	03
34636	-1.3319871	5.206971	44	45688	44	03
34703	2.7992775	4.087115	25	45764	25	03
34738	0.48140427	4.406045	12	45808	12	03
34765	5.3594913	2.2603571	32	45839	32	03
34766	-1.5059217	6.0109677	48	45840	48	03
34797	-0.32915738	6.0846972	28	45883	28	03
34806	0.118347175	5.4120455	14	45894	14	03
34851	3.2029111	2.2688696	4	45958	4	03
34870	5.79463	1.8583783	13	45984	13	03
34939	2.5563254	1.8716613	42	46071	42	03
34941	-1.2520416	3.2723382	29	46073	29	03
35036	3.8288407	2.8003688	43	46191	43	03
35094	4.709122	1.4490914	50	46265	50	03
35111	0.53659886	1.6725097	26	46284	26	03
35113	2.0365748	3.3811243	49	46286	49	03
35145	4.0462537	3.5824037	27	46323	27	03
35164	-0.5577356	3.5653377	6	46345	6	03
35173	2.2247844	2.5566738	9	46357	9	03
35220	0.1401122	5.325197	14	46408	14	03
35299	2.3385918	2.6049094	9	46497	9	03
35303	2.4243028	1.7771765	42	46503	42	03
35342	4.0443335	3.5140018	27	46546	27	03
35399	1.5467869	2.6333218	19	46613	19	03
35453	2.340328	2.5739686	9	46675	9	03
35496	2.8572137	4.1209474	25	46722	25	03
35534	2.4737978	1.7322539	42	46766	42	03
35537	0.19713525	3.7468941	39	46769	39	03
35540	0.8160927	2.335722	46	46772	46	03
35558	3.0171528	3.2049975	15	46792	15	03
35559	0.5880865	1.7535827	26	46793	26	03
35583	1.5374472	2.670094	19	46821	19	03
35585	-0.027179029	2.1456368	45	46824	45	03
35590	0.8968216	3.1930597	16	46829	16	03
35598	0.52041054	1.6733902	26	46837	26	03
35602	3.1221538	2.2855563	4	46842	4	03
35607	3.1214623	3.2386773	15	46848	15	03
35609	1.5014017	1.8249736	38	46850	38	03
35615	1.5050274	1.8959029	38	46856	38	03
35688	3.8960652	2.7685933	43	47171	43	03
35710	-0.08683488	2.1547542	45	47210	45	03
35725	-0.086640224	2.15804	45	47234	45	03
35783	-0.53904784	3.636108	6	47301	6	03
35792	7.6708083	2.4134078	18	47311	18	03
35808	-0.59808934	2.811534	36	47333	36	03
35912	-0.5561301	2.7939446	36	47460	36	03
35962	-1.5549953	6.0079646	48	47518	48	03
35968	3.6051826	1.7745358	22	47525	22	03
36050	1.5800829	2.6881425	19	47614	19	03
36085	8.350464	1.5688597	33	47651	33	03
36099	4.7408743	1.3519644	50	47666	50	03
36100	0.06971551	2.9675703	17	47667	17	03
36107	-0.11824506	2.2003202	45	47674	45	03
36122	2.816963	4.0452785	25	47691	25	03
36123	9.076878	2.6972666	21	47692	21	03
36163	5.790601	1.8258933	13	47737	13	03
36165	3.95763	2.7698753	43	47739	43	03
36282	1.0057331	4.9712763	24	47866	24	03
36303	-1.2208699	3.2714844	29	47889	29	03
36363	8.364199	2.8253715	37	47959	37	03
36379	0.1762252	3.8104143	39	47980	39	03
36390	1.529846	2.6804113	19	47992	19	03
36409	3.090342	2.3142307	4	48016	4	03
36459	0.07188775	3.005695	17	48078	17	03
36465	-0.58388907	2.8509905	36	48084	36	03
36468	2.9191937	4.0794425	25	48087	25	03
36470	1.0606512	5.090617	24	48089	24	03
36538	-1.1956595	3.236609	29	48172	29	03
36600	-0.6138893	2.765065	36	48242	36	03
36622	5.256446	2.3008077	32	48265	32	03
36633	-0.6670768	2.758183	36	48279	36	03
36656	3.0026796	3.3358603	15	48309	15	03
36665	0.15408088	3.8024888	39	48323	39	03
36701	-0.57748294	3.6321478	6	48369	6	03
36719	7.6514087	4.5134573	1	48393	1	03
36735	4.036929	3.5643766	27	48418	27	03
36742	1.519058	2.673022	19	48428	19	03
36847	-1.1958566	3.2585566	29	48566	29	03
36866	7.2926626	3.8307579	47	48587	47	03
36884	-0.044892102	2.145644	45	48608	45	03
36917	1.2053066	3.8375542	8	48645	8	03
36950	0.5365536	4.4557724	12	48683	12	03
36958	7.2568393	3.8137195	47	48694	47	03
37032	2.841799	4.068166	25	48787	25	03
37046	0.42509907	4.4298677	12	48804	12	03
37048	4.0545034	3.4748006	27	48806	27	03
37050	4.5877132	2.2341973999999998	11	48808	11	03
37099	0.046262957	2.9444306	17	48865	17	03
37182	-0.61025745	2.7462897	36	48954	36	03
37186	-0.6216853	2.7582984	36	48962	36	03
37263	2.8566751	3.9579566	25	49045	25	03
37276	-0.6487848	3.616619	6	49060	6	03
37293	1.9409355	4.2824683	31	49077	31	03
37321	1.8575234	4.3818917	31	49111	31	03
37332	2.0420928	3.4371185	49	49123	49	03
37340	0.5535516	1.7322599	26	49131	26	03
37349	0.48508823	4.5068526	12	49144	12	03
37379	-0.6662797	2.744657	36	49178	36	03
37380	3.1033394	3.2423675	15	49179	15	03
37416	1.1495036	3.8705487	8	49223	8	03
37490	0.7764933	2.3699522	46	49310	46	03
37522	0.851215	2.3064017	46	49354	46	03
37531	1.9529724	4.278243	31	49365	31	03
37587	-0.020702237	2.1318228	45	49431	45	03
37612	2.993502	3.3216546	15	49463	15	03
37616	0.6210715	1.6607314	26	49467	26	03
37626	1.6324168	1.8255618	38	49479	38	03
37650	0.80641276	3.131301	16	49505	16	03
37743	2.929136	4.0147185	25	49617	25	03
37822	4.0223107	3.4614177	27	49789	27	03
37836	-1.1957314000000001	4.1521645	34	49803	34	03
37855	4.0065756	3.575024	27	49823	27	03
37868	8.303609	2.777383	37	49836	37	03
37905	-1.5724593	6.5853395	23	49880	23	03
37921	8.764911	3.3070426	30	49901	30	03
37937	-1.4205437	5.1426153	44	49926	44	03
38099	0.4764544	4.501057	12	50125	12	03
38115	1.8559302	4.38265	31	50143	31	03
38123	4.820384	1.3415756	50	50152	50	03
38184	2.8592362	3.973346	25	50223	25	03
38201	0.09947446	5.388842	14	50245	14	03
38286	3.1123147	3.3023186	15	50342	15	03
38299	-0.9881039	6.350993	41	50356	41	03
38417	5.3061376	2.2371125	32	50487	32	03
38421	0.13669847	5.3321776	14	50491	14	03
38510	3.6155062	1.7272474	22	50593	22	03
38518	-0.2679104	6.0438104	28	50602	28	03
38545	-1.5158786	6.6500425	23	50637	23	03
38552	1.1630622	3.8211842	8	50647	8	03
38616	-0.3198778	6.093715	28	50725	28	03
38633	8.049135	3.7054188	40	50747	40	03
38690	-1.5820304	6.5989666	23	50829	23	03
38700	-1.5226609	6.6294856	23	50840	23	03
38722	-1.3298901	5.228854	44	50866	44	03
38738	-1.5383813	6.5905905	23	50882	23	03
38804	-0.44140172	4.5454025	3	50956	3	03
38850	-1.5774844	6.642254	23	51014	23	03
38909	3.7265563	1.8255264	22	51116	22	03
38919	-0.49994844	4.5778723	3	51127	3	03
38959	5.244921	2.2805827	32	51172	32	03
38989	0.21947905	5.3735123	14	51205	14	03
39009	-1.5850492	6.629793	23	51226	23	03
39038	4.6313396	2.2589715	11	51259	11	03
39070	1.1582532	5.041488	24	51293	24	03
39096	-0.5704611	3.5963438	6	51323	6	03
39097	0.1841231	3.7596812	39	51324	39	03
39169	-1.1786184	4.1479454	34	51403	34	03
39196	-1.00432	6.3877487	41	51492	41	03
39230	4.6151576	2.2752779	11	51565	11	03
39249	1.0856394	5.031099	24	51601	24	03
39254	-0.99499196	6.4030952	41	51611	41	03
39255	-1.0291265	6.3301516	41	51612	41	03
39259	0.13555038	5.338614	14	51618	14	03
39283	1.8381516	4.2553477	31	51651	31	03
39312	4.6227098	2.3405375	11	51687	11	03
39344	0.13658419	3.8064392	39	51731	39	03
39449	-1.0156537	6.353906	41	51867	41	03
39553	1.0698906	5.0251064	24	51988	24	03
39571	1.1796974	3.8321335	8	52010	8	03
39575	-1.5708685	6.6307154	23	52015	23	03
39582	1.1008497	4.9759603	24	52027	24	03
39644	4.02202	1.2710569	35	52116	35	03
39645	4.739181	1.4513274	50	52117	50	03
39687	1.1117942	4.9391203	24	52170	24	03
39688	-1.4435169	5.1786356	44	52171	44	03
39727	-0.3043556	6.1621637	28	52225	28	03
39780	3.9507298	3.5503528	27	52306	27	03
39803	0.90630406	3.1639397	16	52350	16	03
39825	-1.5604705	6.0615735	48	52391	48	03
39827	1.0279917	5.069888	24	52395	24	03
39830	-1.5594938	6.073983	48	52399	48	03
39833	-1.5027173	6.0733523	48	52402	48	03
40043	4.045915	1.3567957	35	52765	35	03
40057	4.9132466	3.1005464	10	52783	10	03
40059	0.050893188	2.9947665	17	52785	17	03
40080	1.9540102	4.3372445	31	52808	31	03
40094	1.0681976	5.1147847	24	52822	24	03
40169	-0.020628825	2.174296	45	52903	45	03
40186	6.115269	2.540352	5	52922	5	03
40190	3.1162772	3.2702963	15	52927	15	03
40310	-1.5064232	6.6331496	23	53057	23	03
40349	-0.7365942	5.561818	7	53098	7	03
40382	0.7897311	2.342084	46	53135	46	03
40438	4.8814397	3.1207545	10	53199	10	03
40461	0.13737647	2.9302418	17	53225	17	03
40471	-1.2186831	3.1583939	29	53236	29	03
40497	0.5011804	1.735284	26	53265	26	03
40561	-0.03523187	2.1206932	45	53333	45	03
40625	1.0254864	5.045698	24	53410	24	03
40634	1.5885643	1.7492195	38	53420	38	03
40655	4.852272	3.0518334	10	53443	10	03
40712	4.7178373	1.48956	50	53505	50	03
40743	-0.08847261	2.2229462	45	53539	45	03
40744	3.6590302	1.8194988	22	53540	22	03
40804	1.5010204	2.6870928	19	53603	19	03
40821	5.3354063	2.2410152	32	53621	32	03
40845	6.041263	2.4982808	5	53650	5	03
40892	1.0194997	5.018371	24	53702	24	03
40919	2.8347976	4.094356	25	53731	25	03
40921	4.748822	1.37984	50	53733	50	03
40934	0.23475929	3.8269217	39	53747	39	03
40955	0.8798521	3.1440754	16	53770	16	03
40986	-0.53442943	3.6324496	6	53805	6	03
40987	0.08285876	3.0034099	17	53806	17	03
41006	5.3185654	2.3075376	32	53826	32	03
41014	1.8646535	4.3420343	31	53834	31	03
41108	-0.044415534	2.126606	45	53934	45	03
41177	4.054815	3.5379615	27	54012	27	03
41200	3.928217	2.8327765	43	54040	43	03
41224	-1.1930182	4.034275	34	54065	34	03
41242	1.5378317	1.9089239	38	54086	38	03
41301	1.0846077	5.097765	24	54157	24	03
41355	-1.1473633	4.0986714	34	54223	34	03
41440	1.0338503000000001	5.086541	24	54323	24	03
41447	1.6096021	1.8122139	38	54331	38	03
41467	0.8322556	3.2181363	16	54353	16	03
41514	3.0353243	3.329109	15	54418	15	03
41567	2.2502747	2.6488268	9	54555	9	03
41646	3.2025256	2.3345304	4	54641	4	03
41863	-0.064776525	2.1394088	45	54879	45	03
41940	-0.38665098	6.1216307	28	54967	28	03
41947	0.5894951	1.6226109	26	54974	26	03
41982	-1.3230089	5.191441	44	55013	44	03
42015	4.677186	2.3433995	11	55050	11	03
42043	-0.63476235	2.7878916	36	55080	36	03
42060	4.877118	3.0984187	10	55101	10	03
42075	-0.35944858	6.0556226	28	55118	28	03
42186	5.3489122	2.2582955	32	55248	32	03
42200	1.9552219	3.4578786	49	55265	49	03
42205	0.1596804	5.3835573	14	55273	14	03
42233	4.0733624	1.2941248	35	55304	35	03
42257	5.296323	2.3214138	32	55333	32	03
42265	-0.35783312	6.0645566	28	55341	28	03
42439	-1.2432836	3.1561823	29	55634	29	03
42467	-1.2242991	3.2396759999999998	29	55671	29	03
42473	-0.34388334	6.180024	28	55677	28	03
42477	2.0271146	3.4341326	49	55682	49	03
42505	4.1357403	1.2992848	35	55715	35	03
42520	1.4940209	2.6353862	19	55732	19	03
42570	-1.2265002	4.1151805	34	55791	34	03
42603	1.1302904	5.060761	24	55829	24	03
42654	-1.3438442	5.1308007	44	55885	44	03
42662	-1.2291797	3.1742308	29	55896	29	03
42691	3.1975918	2.272064	4	55926	4	03
42737	0.083852775	5.3938437	14	55975	14	03
42783	-1.2793688	3.2083328	29	56026	29	03
42807	-0.76822716	5.5245876	7	56052	7	03
42826	3.0886564	3.225131	15	56072	15	03
42867	1.5519732	2.688326	19	56115	19	03
42920	-1.0213888	6.400003	41	56171	41	03
42922	1.9372644	4.23757	31	56173	31	03
42930	2.007581	3.3875523	49	56181	49	03
42942	-1.4596875	5.180195	44	56194	44	03
42959	-1.5267886	6.0355587	48	56213	48	03
43007	3.95135	3.5075662	27	56264	27	03
43022	-0.6658	2.7397685	36	56281	36	03
43038	-1.0525322	6.3327146	41	56298	41	03
43048	4.6815643	2.2122207	11	56313	11	03
43138	-0.47154337	4.657993	3	56441	3	03
43178	-0.55492246	3.5850646	6	56501	6	03
43295	-0.57317567	3.56726	6	56699	6	03
43306	-0.61364156	3.6600978	6	56712	6	03
43318	4.700691	2.1945086	11	56727	11	03
43319	-0.5712633	2.85095	36	56728	36	03
43382	0.78814167	2.365687	46	56802	46	03
43385	0.85970855	3.1952403	16	56806	16	03
43390	-0.5443261	3.638418	6	56811	6	03
43410	-0.634924	3.584598	6	56838	6	03
43411	-0.478937	4.5683694	3	56839	3	03
43460	4.8706317	3.1180704	10	56897	10	03
43474	2.2952318	2.6101277	9	56915	9	03
43481	2.0743356	3.4333794	49	56924	49	03
43517	-0.49273846	4.611724	3	56964	3	03
43550	5.3411555	2.2269568	32	57004	32	03
43632	-0.13714688	2.176585	45	57109	45	03
43661	1.8974342	4.3191905	31	57142	31	03
43697	2.2787662	2.642581	9	57186	9	03
43721	1.4895289	2.7102118	19	57218	19	03
