,UMAP1,UMAP2,cluster,cell_id,selected_cluster
13785,6.0835495,2.2827787,45,19406,0
13786,6.1800675,0.05950677,23,19407,0
13787,6.901918,1.6117404,4,19408,0
13788,0.37067142,-0.3667644,48,19409,0
13789,1.9422354,0.92166966,3,19410,0
13790,4.6663136,1.3485152,30,19411,0
13791,5.409339,2.4631233,16,19412,0
13792,3.7305746,0.27232695,35,19413,0
13793,5.4960027,1.7617724,30,19414,0
13794,8.090757,1.7865322,11,19415,0
13795,7.520391,1.9545937,4,19416,0
13796,0.06388476,1.0544842,17,19417,17
13797,6.5582547,0.18356147,23,19418,0
13798,6.9183717,0.83752704,32,19419,0
13799,2.0305943,-0.21073058,34,19420,0
13800,6.7533264,0.78177124,32,19421,0
13801,4.727343,0.6720096,19,19422,0
13802,0.6150345,1.5843377,22,19423,0
13803,1.34092,-0.45575193,12,19424,0
13804,5.091201,-0.6667367,39,19425,0
13805,7.837517,1.7657831,11,19426,0
13806,4.055123,-0.9749915,14,19427,0
13807,6.2415414,0.69120306,32,19428,0
13808,2.9310045,1.0089868,40,19429,0
13809,1.190848,-0.46975923,12,19430,0
13810,1.1186649,0.76318365,43,19431,0
13811,5.8951406,0.57993114,5,19432,0
13812,3.146606,-0.054967348,33,19433,0
13813,6.343548,2.4957705,31,19434,0
13814,6.377776,0.40867642,23,19435,0
13815,7.371833,1.5932115,4,19436,0
13816,0.87499946,-0.34661317,12,19437,0
13817,5.461297,-0.21711178,27,19438,0
13818,6.9639664,0.07065432,23,19439,0
13819,2.3910775,-0.21763961,2,19440,0
13820,0.8413249,-0.21137397,12,19441,0
13821,3.6315787,1.6791662,6,19442,6
13822,0.5106909,0.9857524,43,19443,0
13823,7.2733297,1.7424707,4,19444,0
13824,3.7573583,0.9795616,40,19445,0
13825,2.4435246,-0.0027863851,2,19446,0
13826,2.8919032,-0.12776282,2,19447,0
13827,3.359027,-0.3232889,33,19448,0
13828,6.1584067,-0.42958438,27,19449,0
13829,8.112333,2.3396258,11,19451,0
13830,6.2283416,0.7017677,32,19452,0
13831,0.40897343,-0.087525256,18,19453,0
13832,3.5891988,0.46630874,35,19454,0
13833,4.3274894,1.5074722,47,19455,0
13834,4.450598,-0.79319435,14,19456,0
13835,0.89935637,-0.56256694,12,19457,0
13836,3.9436047,0.35248291,35,19458,35
13837,2.7870476,1.2277085,40,19459,0
13838,3.70777,0.8731112,40,19460,0
13839,1.592865,-0.19439618,12,19461,0
13840,7.0817614,0.91507757,32,19462,0
13841,4.1591744,-0.61300427,50,19463,0
13842,6.375929,0.098857075,23,19464,0
13843,2.3826706,-0.5900159,10,19465,0
13844,6.6523304,2.2125027,25,19466,0
13845,6.930463,0.48189706,23,19467,0
13846,4.0353527,0.3888201,35,19468,35
13847,2.1724873,-0.24421535,34,19469,0
13848,1.091851,-0.3124572,12,19470,12
13849,1.8950787,-0.6411885,10,19471,10
13850,4.8108287,0.41130775,19,19472,0
13851,7.841149,0.7856555,1,19473,0
13852,6.665137,1.4728773,4,19474,0
13853,5.035116,0.09455815,19,19475,0
13854,7.9428005,2.6099324,36,19476,0
13855,7.172075,1.7260602,4,19477,0
13856,1.5354842,0.6452177,3,19478,0
13857,0.04679387,-0.2526081,24,19479,0
13858,1.5959692,-0.29138878,10,19480,0
13859,1.3892949,0.5202425,13,19481,0
13860,6.3984375,1.2286835,32,19482,0
13861,1.0840926,0.15682428,13,19483,0
13862,6.5942745,1.4780864,25,19484,0
13863,5.324841,0.09252223,19,19485,0
13864,6.079751,1.7323848,7,19486,0
13865,6.462033,1.1462052,32,19487,0
13866,4.719439,-0.028962234,19,19488,0
13867,3.7788682,0.12109747,35,19489,0
13868,6.544371,1.210691,32,19490,0
13869,4.1398864,-0.8463563,14,19491,0
13870,7.436207,2.3297951,20,19492,0
13871,3.0319204,-0.40244338,42,19493,0
13872,2.3852491,-0.43001768,2,19494,0
13873,6.6766405,0.64076024,32,19495,0
13874,4.0326447,-0.2974597,50,19496,0
13875,0.28509864,1.819645,22,19497,0
13876,8.259198,1.9185259,11,19498,0
13877,7.4979367,1.0210795,1,19499,0
13878,1.3002001,0.10262646,13,19500,0
13879,6.2514005,0.3801729,5,19501,0
13880,5.712465,-0.18002562,27,19502,0
13881,-0.026976805,0.022307185,41,19503,0
13882,5.4659133,-0.49582186,27,19504,0
13883,5.027069,-0.30672273,19,19505,0
13884,2.4283245,-0.5665712,42,19506,0
13885,3.6989696,1.552169,6,19507,0
13886,5.635707,1.7772735,45,19508,0
13887,0.44439778,1.2625141,43,19509,0
13888,2.8938684,0.4661578,2,19510,0
13889,6.5003405,0.01635,23,19511,0
13890,8.071825,1.7156119,11,19512,0
13891,4.579921,1.2841319,47,19513,0
13892,3.56616,0.49421513,35,19514,0
13893,5.0277286,-0.70637476,39,19515,39
13894,5.127523,1.1872686,30,19516,30
13895,6.7817507,0.75840676,32,19517,0
13896,2.9495049,-0.11861919,2,19518,0
13897,2.7572503,0.37293988,2,19519,0
13898,5.648673,1.5545942,7,19520,0
13899,1.4054996,1.8081385,21,19521,0
13900,2.663957,0.24255209,2,19522,0
13901,4.326056,-0.08952751,50,19523,0
13902,5.8611956,1.6440152,7,19524,0
13903,7.4704804,1.0023681,1,19525,0
13904,6.25655,2.1785297,25,19526,0
13905,0.66452384,2.5075755,15,19527,0
13906,4.490442,0.1031317,19,19528,0
13907,3.4501834,-0.8372308,26,19529,26
13908,1.9650092,0.74181587,8,19530,0
13909,3.8270972,-0.39344034,33,19531,0
13910,0.5882782,1.1332392,43,19532,0
13911,5.228148,1.4262781,30,19533,0
13912,5.4292865,0.7444737,5,19534,0
13913,2.159591,0.17032932,34,19535,0
13914,6.645524,0.054621946,23,19536,0
13915,7.6644754,0.6938631,1,19537,0
13916,2.5467699,0.9801355,8,19538,0
13917,0.75657725,-0.26691005,12,19539,0
13918,7.3933697,1.0550054,1,19540,0
13919,4.1793413,-1.1117431,14,19541,0
13920,5.1118183,-0.75984466,39,19542,0
13921,7.4592905,1.3971078,4,19543,0
13922,1.2003962,-0.10211742,12,19544,0
13923,4.955248,0.07332988,19,19545,0
13924,2.6026273,-0.36845794,2,19546,0
13925,5.012399,2.0915728,16,19548,16
13926,5.2193947,0.21079567,19,19550,0
13927,4.975687,2.0994308,16,19551,16
13928,7.75188,1.8897084,11,19552,0
13929,8.35446,1.2500448,44,19553,0
13930,6.6399174,2.0737078,25,19554,0
13931,6.250974,2.2948537,45,19555,0
13932,3.8178592,-0.11254833,33,19556,0
13933,4.3158383,0.576298,35,19557,0
13934,4.9998827,0.71442187,19,19558,0
13935,0.5299265,-0.0597153,18,19559,18
13936,6.0018945,1.7962965,7,19560,0
13937,7.4559774,1.5796282,4,19561,0
13938,0.66410255,0.16073859,18,19562,0
13939,5.2996197,1.797723,16,19563,0
13940,6.030452,1.5653887,7,19564,7
13941,2.4565437,-0.27393702,2,19565,0
13942,-0.28956574,1.9569075,49,19566,0
13943,5.713132,0.053478826,27,19567,0
13944,2.3376753,0.26471817,2,19568,0
13945,8.181916,2.14706,11,19569,0
13946,6.6882095,2.4256291,20,19570,0
13947,4.6964126,-1.1455022,39,19571,0
13948,8.346257,2.618215,28,19572,0
13949,7.5006504,2.7967606,36,19573,0
13950,3.401537,1.223962,40,19574,0
13951,6.0096,1.2286086,7,19575,0
13952,3.616939,-0.9113717,26,19576,26
13953,4.1934767,-0.5385302,50,19577,0
13954,-0.11958585,-0.16456337,24,19578,0
13955,2.0975873,0.5273351,8,19579,0
13956,6.809511,0.44023567,23,19581,0
13957,4.337792,1.4388036,47,19582,0
13958,2.9187999,-1.238961,42,19583,0
13959,5.6344934,-0.73411137,27,19584,0
13960,2.8241053,-0.7714519,42,19585,42
13961,4.5764647,-0.93651503,14,19586,0
13962,7.2255263,2.4846418,20,19587,0
13963,5.0417614,1.9532356,16,19588,16
13964,0.6746552,0.12412323,18,19589,0
13965,-0.27418202,2.0356061,49,19590,0
13966,1.8713434,-0.36883646,10,19591,0
13967,-0.056497384,0.3120909,41,19592,0
13968,1.1298624,0.76445377,43,19593,0
13969,7.74778,0.81677455,1,19594,0
13970,0.41546488,-0.0033900125,18,19595,18
13971,0.40442002,-0.15761131,18,19596,0
13972,7.0121856,0.4195013,23,19597,0
13973,3.9634104,-0.6138045,50,19598,0
13974,4.398878,-0.8496713,14,19599,0
13975,6.165123,1.5998683,7,19600,0
13976,3.78629,-1.053298,26,19601,0
13977,1.4002075,-0.08932213,12,19603,0
13978,2.4658692,-0.5214731,42,19604,0
13979,4.014751,-0.6977997,50,19605,0
13980,3.6513517,1.0212402,40,19606,0
13981,3.470028,0.5968274,40,19607,0
13982,6.942381,0.274926,23,19608,0
13983,0.24369814,0.9471469,17,19609,0
13984,0.057997823,-0.2627607,24,19610,0
13985,2.4374948,0.5266174,8,19611,0
13986,0.8300434,-0.5648602,48,19612,0
13987,4.3220706,-1.0200027,14,19613,0
13988,5.6064796,0.30772766,5,19614,0
13989,3.922039,-0.11565015,50,19615,0
13990,6.565961,0.16242115,23,19616,0
13991,2.7240245,0.77529806,8,19617,0
13992,4.765806,0.65863496,19,19618,0
13993,5.702312,2.3228385,45,19619,0
13994,4.13562,1.0182763,47,19621,0
13995,1.9541597,-0.089059986,34,19622,0
13996,5.502912,-0.14444055,27,19623,0
13997,3.7900078,0.96899676,47,19624,0
13998,3.481153,0.028207837,33,19625,0
13999,5.1974616,2.1402886,16,19626,0
14000,0.25977066,0.35643223,18,19627,0
14001,6.9002666,0.3428348,23,19628,0
14002,4.586085,1.4146419,47,19629,0
14003,4.3661327,0.618561,35,19630,0
14004,4.7798376,-0.79190224,39,19631,0
14005,7.0497108,2.2096362,20,19632,0
14006,4.807141,0.09958782,19,19633,0
14007,4.3575253,-0.300426,50,19634,0
14008,6.0621486,-0.32989287,27,19635,0
14009,8.69103,2.4129725,28,19636,0
14010,8.850278,2.8069115,28,19637,0
14011,3.0736806,1.3908397,40,19638,0
14012,0.1432209,2.3328123,38,19639,38
14013,4.5660505,1.0263451,47,19640,0
14014,2.6448672,-0.7049044,42,19641,0
14015,0.9803327,-1.3066953,29,19642,29
14016,7.6920557,2.1455865,11,19643,0
14017,6.9349203,1.1137362,32,19644,0
14018,1.2223107,-0.2549828,12,19645,12
14019,6.8546615,0.916883,32,19646,0
14020,3.7759805,0.3084457,35,19647,0
14021,0.2396834,0.05559805,18,19648,0
14022,6.473557,-0.20642744,23,19649,0
14023,2.86025,-0.116129875,2,19650,0
14024,6.73078,1.1388292,32,19651,0
14025,1.1005043,0.07518517,13,19652,0
14026,4.262937,-0.45403555,50,19653,50
14027,3.1457138,0.27450228,2,19654,0
14028,3.143125,-0.7175822,42,19655,0
14029,3.9836042,0.7264798,35,19656,0
14030,7.0234785,0.84901804,32,19657,0
14031,2.8416486,-0.35562953,2,19658,0
14032,2.7047322,0.9296965,8,19659,0
14033,5.2485046,2.110268,16,19660,0
14034,2.398598,-0.7247841,42,19661,0
14035,3.778385,0.37076184,35,19662,0
14036,6.530392,0.7225033,32,19663,0
14037,5.81293,-0.23589304,27,19664,27
14038,2.1555438,1.5599034,21,19665,0
14039,0.7658894,1.0290829,43,19666,0
14040,4.240478,-0.4313844,50,19667,50
14041,5.230239,-0.01625584,19,19668,0
14042,4.000702,1.2560079,47,19670,0
14043,1.19256,-0.7313808,12,19671,0
14044,4.5438833,0.51404554,19,19672,0
14045,4.2044215,0.1773683,35,19673,0
14046,2.709897,-0.35473537,2,19674,0
14047,3.9944806,-0.8541053,14,19675,0
14048,5.5451202,0.68659055,5,19676,0
14049,1.6971414,0.81570053,3,19677,0
14050,1.2473143,-0.062452685,12,19679,0
14051,6.872554,1.2580235,32,19680,0
14052,6.0469437,-0.3507523,27,19681,0
14053,1.2958374,-0.24207003,12,19682,0
14054,5.4805794,1.5097603,30,19683,0
14055,6.37875,0.17328058,23,19684,0
14056,0.71398634,-0.73373914,48,19685,0
14057,6.394807,-0.01635184,23,19686,0
14058,4.053353,-0.9811577,14,19687,0
14059,-0.14694123,-0.19623543,24,19688,0
14060,4.1761765,-0.5092943,50,19689,0
14061,1.306991,-0.7412039,12,19690,0
14062,4.740798,1.0021102,30,19691,0
14063,-0.012828182,0.009155519,41,19692,0
14064,4.8517313,0.8077116,30,19693,0
14065,5.2599597,2.2236102,16,19694,0
14066,0.8561906,0.9869843,43,19695,0
14067,2.2143927,0.108039744,34,19696,0
14068,6.12242,0.4785195,5,19697,0
14069,2.2700827,-0.13526905,34,19698,0
14070,7.0222535,1.3062009,4,19699,0
14071,2.7606676,-0.3138115,2,19700,0
14072,5.8991065,1.0301726,5,19701,0
14073,3.2644486,-0.6210244,26,19702,0
14074,3.8468566,0.22247304,35,19703,0
14075,0.9545107,0.6642829,43,19704,0
14076,4.902397,0.8326818,30,19705,0
14077,1.0104966,-0.14120144,12,19707,0
14078,3.0017493,1.1002743,40,19708,0
14079,4.895423,-0.854009,39,19709,0
14080,6.871871,1.6589215,4,19710,0
14081,2.5134308,-0.6668856,42,19711,0
14082,8.191853,2.3844712,11,19712,0
14083,1.3351115,-0.91282123,29,19713,0
14084,7.929981,1.9826826,11,19714,11
14085,2.9400969,0.48050213,2,19715,0
14086,6.7869644,1.087321,32,19716,0
14087,1.7928277,-0.4469861,10,19717,0
14088,6.740692,0.071066864,23,19718,0
14089,8.202104,2.2989967,11,19719,0
14090,4.8093514,0.80217373,30,19720,0
14091,2.5100706,0.1361031,2,19721,0
14092,7.161206,2.3632665,20,19722,0
14093,4.11709,0.7475105,35,19723,0
14094,5.065655,1.0817604,30,19724,0
14095,4.54455,1.7207848,16,19725,0
14096,5.0521574,0.39132947,19,19726,0
14097,7.9523077,1.4335959,44,19727,0
14098,3.7017913,-0.49639645,33,19728,0
14099,7.882884,2.3685133,11,19729,0
14100,3.196933,0.04761196,33,19730,0
14101,3.0398662,0.6563816,40,19731,0
14102,1.2928802,-0.64680225,12,19732,0
14103,7.102336,0.32947204,23,19733,0
14104,2.4612806,-0.20745507,2,19734,0
14105,4.2326474,1.9654744,6,19735,0
14106,3.8870168,-0.8292754,26,19736,0
14107,2.3667953,-1.0053064,42,19737,0
14108,1.4442037,-0.48835924,12,19739,0
14109,4.985804,0.21123151,19,19740,19
14110,5.940675,-0.43369892,27,19741,0
14111,2.157878,-0.7856659,10,19742,0
14112,1.0402312,-0.7547849,12,19743,0
14113,7.3026648,0.7159482,1,19744,0
14114,4.156682,-0.24505451,50,19745,0
14115,2.3632977,0.6498324,8,19746,0
14116,6.8046064,1.22053,32,19747,0
14117,0.19788215,-0.08150067,18,19748,0
14118,7.4740596,1.0096871,1,19749,0
14119,8.166674,1.1306884,44,19750,0
14120,7.724635,2.4224422,36,19751,0
14121,3.2766724,1.0062635,40,19752,40
14122,0.6924485,0.4822506,43,19753,0
14123,3.9790063,-0.782708,14,19754,0
14124,6.5966015,2.7593148,31,19755,0
14125,6.26466,2.6863835,31,19756,0
14126,3.752469,1.2357771,40,19757,0
14127,-0.29891187,-0.14148754,24,19758,0
14128,5.346235,-0.21338654,27,19759,0
14129,2.5534918,0.944198,8,19760,0
14130,5.3153195,-0.68286747,39,19761,0
14131,1.1875589,-0.46582857,12,19762,0
14132,4.487133,1.9207121,16,19763,0
14133,6.193562,2.5047011,45,19764,0
14134,3.958257,1.4300854,47,19766,0
14135,4.4743166,-0.22070557,50,19767,0
14136,2.054759,0.19112906,34,19768,0
14137,3.8988562,0.35063666,35,19769,35
14138,4.8954277,-0.543023,39,19770,0
14139,3.568404,0.9906824,40,19771,0
14140,2.8307827,-0.8577809,42,19772,0
14141,0.7076187,-0.3306638,48,19773,0
14142,2.9255521,0.7303247,8,19774,0
14143,2.2247794,0.016165473,34,19775,0
14144,3.089288,1.1450185,40,19776,0
14145,7.1568117,1.5106156,4,19777,4
14146,2.0756497,1.3814566,21,19778,0
14147,6.1285357,2.0243735,45,19779,0
14148,2.0047262,-0.17976281,34,19780,0
14149,0.091589995,0.25789866,41,19781,0
14150,2.0981724,-0.38810503,10,19782,0
14151,3.9390416,-1.0672289,14,19783,0
14152,6.8015814,0.13256674,23,19784,0
14153,0.9863143,-0.39985555,12,19785,0
14154,5.094876,1.4818137,30,19786,0
14155,7.5302773,1.3012509,4,19787,0
14156,2.832517,1.0284132,40,19788,0
14157,4.594239,0.14270946,19,19789,0
14158,6.649745,1.9520974,25,19790,0
14159,4.4794393,1.2657297,47,19791,0
14160,5.0853567,1.6524293,30,19792,0
14161,3.0829058,-0.98255026,42,19793,0
14162,5.499252,0.2058572,5,19794,0
14163,6.174919,2.7801924,31,19795,0
14164,5.212494,0.62129104,19,19796,0
14165,8.196511,2.9434977,28,19797,0
14166,5.363844,0.09343381,19,19798,0
14167,4.374746,-0.16462855,50,19799,0
14168,2.4343905,-0.33594275,2,19800,0
14169,1.6284583,1.5838778,21,19801,0
14170,5.063115,2.138655,16,19802,0
14171,9.047883,2.8407345,46,19803,0
14172,3.4464326,-0.57825714,33,19804,0
14173,4.711716,-1.0879798,39,19805,0
14174,1.5226802,1.8794967,21,19806,0
14175,6.762071,1.3818971,4,19807,0
14176,5.116375,-0.01425183,19,19808,0
14177,3.6150546,0.12520584,33,19809,0
14178,3.5976758,1.23601,40,19810,0
14179,8.6204815,2.6653235,28,19811,0
14180,4.697675,1.0142915,30,19812,0
14181,4.9055524,1.1249785,30,19813,0
14182,4.5412865,-0.65597755,50,19814,0
14183,4.1224685,-0.4544924,50,19815,0
14184,8.6580715,2.303794,9,19816,0
14185,1.5442419,-1.2480907,29,19817,0
14186,4.2177963,-0.50605315,50,19818,0
14187,6.8626666,0.28353387,23,19819,0
14188,0.36157396,-0.023232179,18,19820,0
14189,6.2116647,0.5966187,5,19821,0
14190,4.511388,1.9125893,16,19822,0
14191,2.2361698,1.0444286,8,19823,0
14192,5.383752,-0.5019068,27,19824,0
14193,4.0443397,-0.42480072,50,19825,0
14194,5.776061,1.8470249,45,19826,0
14195,4.7797036,-0.6099337,39,19827,0
14196,6.7733164,0.85003483,32,19828,32
14197,3.3491294,-1.0139087,26,19829,0
14198,4.0587068,-1.0421722,14,19830,0
14199,6.4184265,1.7576714,25,19831,0
14200,4.5148187,1.1619048,47,19832,0
14201,5.713805,0.85412025,5,19833,0
14202,2.9681432,0.8865451,40,19834,0
14203,4.776142,-0.5398876,39,19835,0
14204,4.0132604,-0.8910007,14,19836,0
14205,3.655444,-1.0461898,26,19837,0
14206,0.14655112,-0.066780314,41,19838,0
14207,7.4195757,1.547319,4,19839,0
14208,6.615668,1.1300093,32,19840,0
14209,8.887905,1.6997948,9,19843,0
14210,2.5126956,0.12920627,2,19844,0
14211,5.7510467,2.2116401,45,19845,0
14212,7.7702456,2.8903275,36,19846,0
14213,3.5100875,-0.87772614,26,19847,26
14214,2.6805313,-0.11568634,2,19848,0
14215,5.054853,-0.12288242,19,19849,0
14216,4.7397738,-0.9507988,39,19850,0
14217,1.7144662,-0.46610248,10,19851,0
14218,3.9712293,1.7224131,6,19852,0
14219,2.9029105,1.3269323,40,19854,0
14220,7.339341,0.50283796,1,19855,0
14221,6.501974,0.68768954,32,19856,0
14222,4.00191,-0.688845,50,19857,0
14223,0.4998632,-0.46161577,48,19858,48
14224,5.2092943,0.42171884,19,19859,0
14225,6.5388036,1.3091294,32,19860,0
14226,8.4493065,1.3134608,44,19861,0
14227,7.022994,0.14221884,23,19862,0
14228,4.204009,-1.0564536,14,19863,0
14229,2.9878042,0.6260489,40,19864,0
14230,3.61786,0.4744551,35,19865,0
14231,4.9538674,-0.65278906,39,19866,39
14232,8.245149,2.526601,28,19867,0
14233,0.5595882,1.1267542,43,19868,0
14234,7.78079,0.71944505,1,19869,0
14235,7.291977,0.91067487,1,19870,0
14236,7.6269336,1.2356467,1,19871,0
14237,4.46974,-0.80147624,14,19872,0
14238,6.33128,2.0186083,25,19873,0
14239,4.4292564,1.0175823,47,19874,0
14240,0.5995854,-0.43057477,48,19875,0
14241,5.3416457,0.85497546,5,19876,0
14242,2.7163773,1.5356412,21,19877,0
14243,2.157254,-0.27909377,34,19878,0
14244,6.7155156,2.4663577,20,19879,0
14245,6.48519,0.27389345,23,19880,0
14246,6.26692,2.611196,31,19881,0
14247,7.0297556,1.9672055,25,19882,0
14248,6.9317174,1.1145339,32,19883,0
14249,7.481158,2.1367784,11,19884,0
14250,1.2359684,-0.116898276,12,19885,0
14251,6.7146907,0.9472326,32,19886,32
14252,6.458613,1.1044357,32,19887,0
14253,7.9759035,2.1378844,11,19888,0
14254,7.539615,2.2065878,11,19889,0
14255,6.298924,0.7078872,32,19890,0
14256,7.6740575,2.6099677,36,19891,36
14257,4.126557,0.9854637,47,19892,0
14258,2.4640374,-0.71402156,42,19893,0
14259,6.5283394,2.2144592,25,19894,0
14260,4.3765936,-0.8887207,14,19895,0
14261,6.801456,1.7672583,25,19896,0
14262,4.0933304,-0.30956435,50,19897,0
14263,3.512479,0.019607704,33,19898,0
14264,2.1262703,-0.50479686,10,19899,0
14265,7.9593287,2.9359968,36,19900,0
14266,5.629033,-0.5319469,27,19901,0
14267,4.4176803,-1.0217584,14,19902,0
14268,8.154112,1.767374,11,19903,0
14269,1.7866266,1.876437,21,19904,0
14270,0.029177934,-0.29017475,24,19905,0
14271,2.6182897,-0.79109067,42,19906,0
14272,1.8980091,-0.86819786,10,19907,0
14273,3.6292953,-1.2448921,26,19908,0
14274,4.831482,1.1050428,30,19909,0
14275,4.349483,0.6344253,35,19910,0
14276,5.858542,1.5347472,7,19911,0
14277,6.3440604,2.4839969,31,19912,0
14278,5.3381944,0.6876368,5,19913,0
14279,-0.026031522,-0.34597147,24,19914,24
14280,2.0232928,-0.4887904,10,19915,0
14281,4.3570814,-0.7510795,14,19916,0
14282,2.49511,-0.5467545,42,19917,0
14283,6.9276896,2.0877028,25,19918,0
14284,5.588643,0.81704587,5,19919,0
14285,0.09801837,1.3828229,49,19920,0
14286,6.891724,0.5493111,32,19921,0
14287,3.2506137,-0.19593427,33,19923,0
14288,6.3987074,2.64151,31,19924,31
14289,8.411306,2.727616,28,19925,28
14290,6.8028903,2.510982,20,19926,0
14291,2.2820067,-0.52528715,10,19927,0
14292,8.236786,1.6695753,44,19928,0
14293,6.5960307,1.9690411,25,19929,25
14294,0.849491,-0.043164805,18,19930,0
14295,5.0549984,0.09218262,19,19931,0
14296,2.9534588,-0.46255472,42,19932,0
14297,6.2112064,0.045130134,23,19934,0
14298,9.101381,2.8141594,46,19935,0
14299,1.911512,-0.019347977,34,19936,0
14300,-0.2695711,-0.029594202,41,19937,0
14301,1.2597384,-0.2217925,12,19938,0
14302,1.4399272,0.2343645,13,19939,0
14303,3.4276457,0.9613428,40,19940,40
14304,4.8374467,0.1191534,19,19941,0
14305,4.140737,-0.5434482,50,19942,0
14306,7.878462,2.4679277,36,19943,0
14307,7.578613,1.8376554,4,19944,0
14308,3.082611,1.0823349,40,19945,0
14309,5.504355,1.6437311,30,19946,0
14310,1.3053601,-0.1710816,12,19947,0
14311,4.8269706,0.47504437,19,19948,0
14312,7.316965,2.6006725,20,19949,0
14313,8.018912,2.70622,36,19952,0
14314,6.902395,2.077299,25,19953,0
14315,4.864189,1.2669467,30,19954,0
14316,4.8148017,2.2618165,16,19955,0
14317,6.68799,1.9369223,25,19956,0
14318,3.3322058,-0.110227175,33,19957,0
14319,4.3164387,0.87093765,47,19958,0
14320,0.07204573,-0.12042711,41,19959,0
14321,4.8043656,-0.059509918,19,19960,0
14322,5.771595,0.027658116,27,19961,0
14323,2.651714,0.32765713,2,19963,0
14324,4.1653495,-0.68473375,50,19964,0
14325,1.3108307,-1.0364467,29,19965,0
14326,5.9425583,1.8868048,45,19966,0
14327,3.1171427,-0.19382694,33,19967,0
14328,5.517132,-0.23683748,27,19968,0
14329,0.22091796,-0.036781896,18,19969,0
14330,7.1808047,1.0895128,4,19970,0
14331,3.4748542,-0.7669159,26,19971,0
14332,6.0834794,1.3361188,7,19972,0
14333,3.006022,1.4486891,40,19973,0
14334,2.274522,-0.1751373,34,19974,0
14335,2.1562083,-0.93340856,10,19975,0
14336,4.2930236,0.65521973,35,19976,0
14337,1.44785,-0.2617814,12,19977,0
14338,5.485395,0.5933732,5,19978,0
14339,4.052807,0.3762759,35,19979,35
14340,1.4127378,0.014693695,13,19980,0
14341,2.0822747,-0.28590778,34,19981,0
14342,4.146335,-0.6827971,50,19982,0
14343,3.4953268,1.3214378,40,19983,0
14344,7.5978847,2.4133496,36,19984,0
14345,3.9704325,-0.47914958,50,19985,0
14346,0.3231755,0.47494632,43,19986,0
14347,1.1812779,1.6724603,22,19987,0
14348,6.044383,1.5922307,7,19988,7
14349,1.1479726,-0.13457395,12,19989,0
14350,3.285715,-0.46949482,33,19990,0
14351,4.049711,-0.54478365,50,19991,0
14352,6.2200284,1.7634176,7,19992,0
14353,7.7315874,2.60935,36,19993,36
14354,6.4700346,-0.04307468,23,19994,0
14355,4.305936,-1.1420223,14,19995,0
14356,2.6331367,0.26768956,2,19997,0
14357,2.5240273,1.2993746,21,19999,0
14358,6.3837404,2.5291169,31,20000,0
14359,0.8987365,1.109059,43,20001,0
14360,6.441494,0.5460716,32,20002,0
14361,0.5853342,-0.38716388,48,20003,0
14362,5.77284,-0.34508282,27,20004,27
14363,5.745713,-0.09517681,27,20005,0
14364,1.2066664,1.5435936,22,20006,0
14365,6.6138706,-0.027045606,23,20007,0
14366,0.7612435,-1.2353694,29,20008,0
14367,0.38627842,-0.07725039,18,20009,0
14368,5.4521484,0.57459706,5,20010,0
14369,6.7584367,2.3007238,20,20011,0
14370,2.1514099,0.44755432,34,20012,0
14371,3.5685408,1.427818,40,20013,0
14372,5.09464,-0.30101234,19,20014,0
14373,6.4333677,0.5246073,32,20015,0
14374,-0.13109449,0.27224672,41,20016,0
14375,6.306437,0.29298797,23,20017,0
14376,0.91062534,-0.17858686,12,20018,0
14377,3.283881,-0.769911,26,20020,0
14378,0.9886446,0.65977603,43,20021,0
14379,4.46361,0.84346247,47,20022,0
14380,6.358683,1.5938184,7,20023,0
14381,7.1227555,0.41326833,23,20024,0
14382,7.4642076,0.94876206,1,20025,0
14383,6.019463,1.7290562,7,20026,0
14384,2.530038,1.1958574,8,20027,0
14385,4.646201,-0.84311175,39,20028,0
14386,5.6653385,1.4509356,7,20029,0
14387,2.791455,0.1886538,2,20030,0
14388,6.687252,1.9074332,25,20031,0
14389,7.241233,0.81705374,1,20032,0
14390,4.0093217,0.8891976,47,20033,0
14391,3.8387005,1.210569,47,20034,0
14392,2.7657022,-0.093094066,2,20035,0
14393,8.911314,2.2108464,9,20036,9
14394,2.1867585,0.59798455,8,20037,0
14395,6.7550406,2.600822,20,20038,0
14396,2.0503385,0.026910864,34,20039,0
14397,7.019281,1.4500002,4,20040,0
14398,5.1501374,0.10706259,19,20041,0
14399,5.4328284,0.38713285,5,20042,0
14400,3.3559623,-0.63641536,26,20043,0
14401,4.0987825,-0.6602432,50,20044,0
14402,4.170813,0.324822,35,20045,0
14403,5.382044,-0.85502625,39,20046,0
14404,1.8816121,-0.3622092,10,20047,0
14405,2.3375723,-0.6749575,10,20048,0
14406,0.8416244,-0.31565246,12,20049,0
14407,2.8995836,0.4312712,2,20050,0
14408,6.7452803,0.8567317,32,20051,32
14409,5.488019,0.18229884,5,20052,0
14410,0.7079504,-0.42749086,48,20053,0
14411,0.15391292,-0.16182202,24,20054,0
14412,8.674596,2.606073,28,20055,0
14413,6.7051654,2.2008734,25,20056,0
14414,5.702458,2.1023238,45,20057,0
14415,4.782293,-0.23165552,19,20058,0
14416,4.350979,-0.81482834,14,20059,0
14417,1.5227885,0.74797213,3,20060,0
14418,3.730503,-0.9087368,26,20061,0
14419,3.8745663,-0.8532801,26,20062,0
14420,3.481117,1.0027509,40,20063,0
